date,Starbucks,isPartial
2016-09-13,36,False
2016-09-14,35,False
2016-09-15,34,False
2016-09-16,37,False
2016-09-17,39,False
2016-09-18,39,False
2016-09-19,34,False
2016-09-20,34,False
2016-09-21,33,False
2016-09-22,35,False
2016-09-23,37,False
2016-09-24,41,False
2016-09-25,41,False
2016-09-26,35,False
2016-09-27,34,False
2016-09-28,33,False
2016-09-29,41,False
2016-09-30,37,False
2016-10-01,39,False
2016-10-02,38,False
2016-10-03,33,False
2016-10-04,33,False
2016-10-05,32,False
2016-10-06,35,False
2016-10-07,35,False
2016-10-08,39,False
2016-10-09,38,False
2016-10-10,34,False
2016-10-11,33,False
2016-10-12,33,False
2016-10-13,32,False
2016-10-14,35,False
2016-10-15,38,False
2016-10-16,36,False
2016-10-17,31,False
2016-10-18,32,False
2016-10-19,33,False
2016-10-20,33,False
2016-10-21,36,False
2016-10-22,38,False
2016-10-23,38,False
2016-10-24,32,False
2016-10-25,31,False
2016-10-26,33,False
2016-10-27,33,False
2016-10-28,34,False
2016-10-29,39,False
2016-10-30,38,False
2016-10-31,33,False
2016-11-01,35,False
2016-11-02,39,False
2016-11-03,39,False
2016-11-04,40,False
2016-11-05,44,False
2016-11-06,41,False
2016-11-07,36,False
2016-11-08,35,False
2016-11-09,30,False
2016-11-10,53,False
2016-11-11,55,False
2016-11-12,56,False
2016-11-13,52,False
2016-11-14,42,False
2016-11-15,39,False
2016-11-16,39,False
2016-11-17,38,False
2016-11-18,40,False
2016-11-19,47,False
2016-11-20,47,False
2016-11-21,38,False
2016-11-22,37,False
2016-11-23,37,False
2016-11-24,57,False
2016-11-25,46,False
2016-11-26,40,False
2016-11-27,40,False
2016-11-28,35,False
2016-11-29,35,False
2016-11-30,37,False
2016-12-01,37,False
2016-12-02,41,False
2016-12-03,43,False
2016-12-04,44,False
2016-12-05,39,False
2016-12-06,40,False
2016-12-07,40,False
2016-12-08,45,False
2016-12-09,41,False
2016-12-10,46,False
2016-12-11,46,False
2016-12-12,40,False
2016-12-13,38,False
2016-12-14,39,False
2016-12-15,39,False
2016-12-16,42,False
2016-12-17,44,False
2016-12-18,45,False
2016-12-19,40,False
2016-12-20,43,False
2016-12-21,41,False
2016-12-22,41,False
2016-12-23,48,False
2016-12-24,57,False
2016-12-25,100,False
2016-12-26,55,False
2016-12-27,48,False
2016-12-28,47,False
2016-12-29,45,False
2016-12-30,44,False
2016-12-31,44,False
2017-01-01,53,False
2017-01-02,41,False
2017-01-03,36,False
2017-01-04,38,False
2017-01-05,37,False
2017-01-06,37,False
2017-01-07,39,False
2017-01-08,39,False
2017-01-09,34,False
2017-01-10,35,False
2017-01-11,34,False
2017-01-12,34,False
2017-01-13,35,False
2017-01-14,40,False
2017-01-15,40,False
2017-01-16,37,False
2017-01-17,33,False
2017-01-18,32,False
2017-01-19,31,False
