date,Workday,isPartial
2012-09-12,13,False
2012-09-13,12,False
2012-09-14,11,False
2012-09-15,3,False
2012-09-16,4,False
2012-09-17,12,False
2012-09-18,12,False
2012-09-19,12,False
2012-09-20,13,False
2012-09-21,9,False
2012-09-22,4,False
2012-09-23,4,False
2012-09-24,12,False
2012-09-25,10,False
2012-09-26,12,False
2012-09-27,11,False
2012-09-28,9,False
2012-09-29,6,False
2012-09-30,6,False
2012-10-01,17,False
2012-10-02,20,False
2012-10-03,16,False
2012-10-04,15,False
2012-10-05,10,False
2012-10-06,6,False
2012-10-07,4,False
2012-10-08,20,False
2012-10-09,21,False
2012-10-10,18,False
2012-10-11,31,False
2012-10-12,100,False
