date,Workday,isPartial
2011-12-12,39,False
2011-12-13,47,False
2011-12-14,47,False
2011-12-15,35,False
2011-12-16,68,False
2011-12-17,32,False
2011-12-18,26,False
2011-12-19,70,False
2011-12-20,57,False
2011-12-21,68,False
2011-12-22,61,False
2011-12-23,75,False
2011-12-24,24,False
2011-12-25,19,False
2011-12-26,26,False
2011-12-27,56,False
2011-12-28,37,False
2011-12-29,47,False
2011-12-30,35,False
2011-12-31,12,False
2012-01-01,18,False
2012-01-02,65,False
2012-01-03,51,False
2012-01-04,51,False
2012-01-05,78,False
2012-01-06,85,False
2012-01-07,25,False
2012-01-08,10,False
2012-01-09,100,False
2012-01-10,42,False
2012-01-11,61,False
2012-01-12,62,False
2012-01-13,95,False
2012-01-14,35,False
2012-01-15,29,False
2012-01-16,37,False
2012-01-17,49,False
2012-01-18,61,False
2012-01-19,87,False
2012-01-20,68,False
2012-01-21,5,False
2012-01-22,10,False
2012-01-23,73,False
2012-01-24,69,False
2012-01-25,61,False
2012-01-26,79,False
