date,Workday,isPartial
2015-08-06,78,False
2015-08-07,76,False
2015-08-08,35,False
2015-08-09,33,False
2015-08-10,77,False
2015-08-11,70,False
2015-08-12,69,False
2015-08-13,70,False
2015-08-14,67,False
2015-08-15,32,False
2015-08-16,40,False
2015-08-17,67,False
2015-08-18,73,False
2015-08-19,62,False
2015-08-20,57,False
2015-08-21,79,False
2015-08-22,29,False
2015-08-23,46,False
2015-08-24,74,False
2015-08-25,77,False
2015-08-26,82,False
2015-08-27,79,False
2015-08-28,82,False
2015-08-29,39,False
2015-08-30,35,False
2015-08-31,80,False
2015-09-01,64,False
2015-09-02,65,False
2015-09-03,72,False
2015-09-04,56,False
2015-09-05,28,False
2015-09-06,26,False
2015-09-07,57,False
2015-09-08,65,False
2015-09-09,69,False
2015-09-10,73,False
2015-09-11,72,False
2015-09-12,32,False
2015-09-13,30,False
2015-09-14,67,False
2015-09-15,82,False
2015-09-16,68,False
2015-09-17,86,False
2015-09-18,64,False
2015-09-19,39,False
2015-09-20,24,False
2015-09-21,65,False
2015-09-22,80,False
2015-09-23,81,False
2015-09-24,78,False
2015-09-25,86,False
2015-09-26,31,False
2015-09-27,33,False
2015-09-28,89,False
2015-09-29,80,False
2015-09-30,83,False
2015-10-01,74,False
2015-10-02,71,False
2015-10-03,35,False
2015-10-04,35,False
2015-10-05,82,False
2015-10-06,67,False
2015-10-07,80,False
2015-10-08,70,False
2015-10-09,65,False
2015-10-10,34,False
2015-10-11,37,False
2015-10-12,67,False
2015-10-13,76,False
2015-10-14,73,False
2015-10-15,83,False
2015-10-16,80,False
2015-10-17,35,False
2015-10-18,37,False
2015-10-19,75,False
2015-10-20,76,False
2015-10-21,74,False
2015-10-22,83,False
2015-10-23,78,False
2015-10-24,29,False
2015-10-25,34,False
2015-10-26,74,False
2015-10-27,76,False
2015-10-28,79,False
2015-10-29,79,False
2015-10-30,68,False
2015-10-31,33,False
2015-11-01,40,False
2015-11-02,84,False
2015-11-03,68,False
2015-11-04,84,False
2015-11-05,88,False
2015-11-06,64,False
2015-11-07,32,False
2015-11-08,35,False
2015-11-09,80,False
2015-11-10,87,False
2015-11-11,72,False
2015-11-12,88,False
2015-11-13,75,False
2015-11-14,40,False
2015-11-15,34,False
2015-11-16,87,False
2015-11-17,70,False
2015-11-18,86,False
2015-11-19,99,False
2015-11-20,82,False
2015-11-21,34,False
2015-11-22,37,False
2015-11-23,87,False
2015-11-24,59,False
2015-11-25,55,False
2015-11-26,39,False
2015-11-27,46,False
2015-11-28,35,False
2015-11-29,27,False
2015-11-30,77,False
2015-12-01,75,False
2015-12-02,86,False
2015-12-03,100,False
2015-12-04,79,False
2015-12-05,41,False
2015-12-06,24,False
2015-12-07,66,False
2015-12-08,76,False
2015-12-09,72,False
2015-12-10,78,False
2015-12-11,73,False
2015-12-12,28,False
2015-12-13,38,False
2015-12-14,80,False
2015-12-15,68,False
2015-12-16,74,False
2015-12-17,77,False
2015-12-18,76,False
2015-12-19,29,False
2015-12-20,40,False
2015-12-21,57,False
2015-12-22,74,False
2015-12-23,76,False
2015-12-24,51,False
2015-12-25,19,False
2015-12-26,38,False
