date,Workday,isPartial
2017-12-11,74,False
2017-12-12,73,False
2017-12-13,71,False
2017-12-14,79,False
2017-12-15,78,False
2017-12-16,36,False
2017-12-17,30,False
2017-12-18,69,False
2017-12-19,74,False
2017-12-20,77,False
2017-12-21,78,False
2017-12-22,57,False
2017-12-23,27,False
2017-12-24,21,False
2017-12-25,22,False
2017-12-26,43,False
2017-12-27,63,False
2017-12-28,65,False
2017-12-29,62,False
2017-12-30,33,False
2017-12-31,31,False
2018-01-01,32,False
2018-01-02,95,False
2018-01-03,86,False
2018-01-04,79,False
2018-01-05,85,False
2018-01-06,43,False
2018-01-07,35,False
2018-01-08,79,False
2018-01-09,82,False
2018-01-10,94,False
2018-01-11,88,False
2018-01-12,96,False
2018-01-13,45,False
2018-01-14,41,False
2018-01-15,70,False
2018-01-16,96,False
2018-01-17,92,False
2018-01-18,97,False
2018-01-19,89,False
2018-01-20,53,False
2018-01-21,40,False
2018-01-22,79,False
2018-01-23,95,False
2018-01-24,95,False
2018-01-25,100,False
2018-01-26,88,False
2018-01-27,52,False
2018-01-28,40,False
2018-01-29,93,False
2018-01-30,94,False
2018-01-31,93,False
2018-02-01,92,False
2018-02-02,81,False
2018-02-03,52,False
2018-02-04,38,False
2018-02-05,73,False
2018-02-06,87,False
2018-02-07,84,False
2018-02-08,83,False
2018-02-09,86,False
2018-02-10,38,False
2018-02-11,38,False
2018-02-12,82,False
2018-02-13,81,False
