date,Netflix,isPartial
2014-12-20,72,False
2014-12-21,77,False
2014-12-22,64,False
2014-12-23,65,False
2014-12-24,67,False
2014-12-25,80,False
2014-12-26,79,False
2014-12-27,83,False
2014-12-28,86,False
2014-12-29,74,False
2014-12-30,73,False
2014-12-31,75,False
2015-01-01,100,False
2015-01-02,88,False
2015-01-03,88,False
2015-01-04,92,False
2015-01-05,69,False
2015-01-06,63,False
2015-01-07,58,False
2015-01-08,56,False
2015-01-09,58,False
2015-01-10,75,False
2015-01-11,79,False
2015-01-12,59,False
2015-01-13,54,False
2015-01-14,53,False
2015-01-15,54,False
2015-01-16,58,False
2015-01-17,76,False
2015-01-18,76,False
2015-01-19,59,False
2015-01-20,54,False
2015-01-21,52,False
2015-01-22,53,False
2015-01-23,57,False
2015-01-24,78,False
2015-01-25,81,False
2015-01-26,57,False
2015-01-27,55,False
2015-01-28,53,False
2015-01-29,51,False
2015-01-30,55,False
2015-01-31,70,False
2015-02-01,76,False
2015-02-02,56,False
2015-02-03,59,False
2015-02-04,68,False
2015-02-05,50,False
2015-02-06,54,False
2015-02-07,73,False
2015-02-08,77,False
2015-02-09,57,False
2015-02-10,54,False
2015-02-11,49,False
2015-02-12,52,False
2015-02-13,55,False
2015-02-14,73,False
2015-02-15,81,False
2015-02-16,64,False
2015-02-17,60,False
2015-02-18,55,False
2015-02-19,54,False
2015-02-20,57,False
2015-02-21,74,False
2015-02-22,77,False
2015-02-23,53,False
2015-02-24,53,False
2015-02-25,52,False
2015-02-26,52,False
2015-02-27,62,False
2015-02-28,80,False
2015-03-01,85,False
2015-03-02,55,False
2015-03-03,54,False
2015-03-04,52,False
2015-03-05,54,False
2015-03-06,57,False
2015-03-07,70,False
2015-03-08,76,False
2015-03-09,54,False
2015-03-10,50,False
2015-03-11,49,False
2015-03-12,48,False
2015-03-13,53,False
2015-03-14,68,False
2015-03-15,72,False
2015-03-16,51,False
2015-03-17,48,False
2015-03-18,47,False
2015-03-19,48,False
2015-03-20,54,False
2015-03-21,70,False
2015-03-22,74,False
2015-03-23,58,False
2015-03-24,61,False
2015-03-25,58,False
2015-03-26,50,False
2015-03-27,57,False
2015-03-28,74,False
2015-03-29,78,False
2015-03-30,56,False
2015-03-31,55,False
2015-04-01,58,False
2015-04-02,60,False
2015-04-03,72,False
2015-04-04,73,False
2015-04-05,80,False
2015-04-06,65,False
2015-04-07,56,False
2015-04-08,55,False
2015-04-09,55,False
2015-04-10,66,False
