date,Netflix,isPartial
2015-11-10,60,False
2015-11-11,65,False
2015-11-12,59,False
2015-11-13,59,False
2015-11-14,74,False
2015-11-15,81,False
2015-11-16,63,False
2015-11-17,55,False
2015-11-18,56,False
2015-11-19,58,False
2015-11-20,66,False
2015-11-21,83,False
2015-11-22,87,False
2015-11-23,66,False
2015-11-24,60,False
2015-11-25,62,False
2015-11-26,63,False
2015-11-27,67,False
2015-11-28,81,False
2015-11-29,87,False
2015-11-30,63,False
2015-12-01,62,False
2015-12-02,59,False
2015-12-03,57,False
2015-12-04,63,False
2015-12-05,81,False
2015-12-06,83,False
2015-12-07,64,False
2015-12-08,66,False
2015-12-09,59,False
2015-12-10,59,False
2015-12-11,66,False
2015-12-12,80,False
2015-12-13,88,False
2015-12-14,65,False
2015-12-15,62,False
2015-12-16,63,False
2015-12-17,67,False
2015-12-18,73,False
2015-12-19,87,False
2015-12-20,90,False
2015-12-21,77,False
2015-12-22,74,False
2015-12-23,78,False
2015-12-24,80,False
2015-12-25,91,False
2015-12-26,100,False
