date,Netflix,isPartial
2012-05-26,64,False
2012-05-27,67,False
2012-05-28,56,False
2012-05-29,48,False
2012-05-30,46,False
2012-05-31,48,False
2012-06-01,51,False
2012-06-02,65,False
2012-06-03,69,False
2012-06-04,51,False
2012-06-05,50,False
2012-06-06,47,False
2012-06-07,50,False
2012-06-08,51,False
2012-06-09,65,False
2012-06-10,67,False
2012-06-11,53,False
2012-06-12,51,False
2012-06-13,49,False
2012-06-14,49,False
2012-06-15,51,False
2012-06-16,67,False
2012-06-17,70,False
2012-06-18,54,False
2012-06-19,51,False
2012-06-20,51,False
2012-06-21,50,False
2012-06-22,55,False
2012-06-23,69,False
2012-06-24,74,False
2012-06-25,56,False
2012-06-26,53,False
2012-06-27,52,False
2012-06-28,51,False
2012-06-29,55,False
2012-06-30,100,False
2012-07-01,73,False
2012-07-02,55,False
2012-07-03,55,False
2012-07-04,57,False
2012-07-05,52,False
2012-07-06,57,False
2012-07-07,70,False
2012-07-08,74,False
2012-07-09,56,False
2012-07-10,53,False
2012-07-11,53,False
2012-07-12,54,False
2012-07-13,55,False
2012-07-14,70,False
2012-07-15,77,False
2012-07-16,58,False
2012-07-17,54,False
2012-07-18,55,False
2012-07-19,55,False
2012-07-20,55,False
2012-07-21,68,False
2012-07-22,72,False
2012-07-23,55,False
2012-07-24,57,False
2012-07-25,54,False
2012-07-26,54,False
2012-07-27,54,False
2012-07-28,64,False
2012-07-29,68,False
2012-07-30,53,False
2012-07-31,52,False
2012-08-01,51,False
2012-08-02,50,False
2012-08-03,50,False
2012-08-04,63,False
2012-08-05,67,False
2012-08-06,53,False
2012-08-07,51,False
2012-08-08,50,False
2012-08-09,49,False
2012-08-10,52,False
2012-08-11,65,False
2012-08-12,68,False
2012-08-13,54,False
2012-08-14,53,False
2012-08-15,57,False
2012-08-16,54,False
2012-08-17,56,False
2012-08-18,72,False
2012-08-19,79,False
2012-08-20,58,False
2012-08-21,53,False
2012-08-22,52,False
2012-08-23,51,False
2012-08-24,53,False
2012-08-25,71,False
2012-08-26,77,False
2012-08-27,57,False
2012-08-28,53,False
2012-08-29,50,False
2012-08-30,49,False
2012-08-31,52,False
2012-09-01,70,False
2012-09-02,75,False
2012-09-03,65,False
2012-09-04,53,False
2012-09-05,49,False
2012-09-06,46,False
2012-09-07,51,False
2012-09-08,71,False
2012-09-09,78,False
2012-09-10,52,False
2012-09-11,48,False
2012-09-12,47,False
2012-09-13,46,False
2012-09-14,49,False
2012-09-15,69,False
2012-09-16,74,False
2012-09-17,52,False
2012-09-18,50,False
2012-09-19,47,False
2012-09-20,47,False
2012-09-21,51,False
2012-09-22,71,False
2012-09-23,73,False
2012-09-24,52,False
2012-09-25,49,False
2012-09-26,50,False
2012-09-27,49,False
2012-09-28,52,False
2012-09-29,73,False
2012-09-30,75,False
2012-10-01,53,False
2012-10-02,50,False
2012-10-03,49,False
2012-10-04,53,False
2012-10-05,52,False
2012-10-06,73,False
2012-10-07,76,False
2012-10-08,57,False
2012-10-09,52,False
2012-10-10,54,False
2012-10-11,51,False
2012-10-12,56,False
