date,Netflix,isPartial
2018-06-12,61,False
2018-06-13,59,False
2018-06-14,59,False
2018-06-15,64,False
2018-06-16,76,False
2018-06-17,77,False
2018-06-18,63,False
2018-06-19,60,False
2018-06-20,58,False
2018-06-21,59,False
2018-06-22,61,False
2018-06-23,73,False
