date,Hasbro,isPartial
2014-12-20,70,False
2014-12-21,71,False
2014-12-22,72,False
2014-12-23,74,False
2014-12-24,70,False
2014-12-25,88,False
2014-12-26,79,False
2014-12-27,65,False
2014-12-28,61,False
2014-12-29,59,False
2014-12-30,57,False
2014-12-31,100,False
2015-01-01,99,False
2015-01-02,73,False
2015-01-03,64,False
2015-01-04,65,False
2015-01-05,56,False
2015-01-06,52,False
2015-01-07,47,False
2015-01-08,46,False
2015-01-09,38,False
2015-01-10,44,False
2015-01-11,44,False
2015-01-12,38,False
2015-01-13,38,False
2015-01-14,35,False
2015-01-15,39,False
2015-01-16,32,False
2015-01-17,38,False
2015-01-18,40,False
2015-01-19,37,False
2015-01-20,34,False
2015-01-21,32,False
2015-01-22,31,False
2015-01-23,36,False
2015-01-24,40,False
2015-01-25,43,False
2015-01-26,32,False
2015-01-27,32,False
2015-01-28,33,False
2015-01-29,32,False
2015-01-30,32,False
2015-01-31,36,False
2015-02-01,44,False
2015-02-02,40,False
2015-02-03,36,False
2015-02-04,33,False
2015-02-05,38,False
2015-02-06,38,False
2015-02-07,37,False
2015-02-08,39,False
2015-02-09,39,False
2015-02-10,35,False
2015-02-11,31,False
2015-02-12,32,False
2015-02-13,37,False
2015-02-14,41,False
2015-02-15,42,False
2015-02-16,44,False
2015-02-17,37,False
2015-02-18,35,False
2015-02-19,39,False
2015-02-20,33,False
2015-02-21,38,False
2015-02-22,40,False
2015-02-23,34,False
2015-02-24,35,False
2015-02-25,31,False
2015-02-26,38,False
2015-02-27,34,False
2015-02-28,43,False
2015-03-01,38,False
2015-03-02,30,False
2015-03-03,30,False
2015-03-04,32,False
2015-03-05,32,False
2015-03-06,37,False
2015-03-07,38,False
2015-03-08,36,False
2015-03-09,34,False
2015-03-10,27,False
2015-03-11,28,False
2015-03-12,28,False
2015-03-13,36,False
2015-03-14,39,False
2015-03-15,36,False
2015-03-16,31,False
2015-03-17,36,False
2015-03-18,32,False
2015-03-19,34,False
2015-03-20,33,False
2015-03-21,37,False
2015-03-22,40,False
2015-03-23,35,False
2015-03-24,28,False
2015-03-25,29,False
2015-03-26,31,False
2015-03-27,36,False
2015-03-28,34,False
2015-03-29,43,False
2015-03-30,34,False
2015-03-31,36,False
2015-04-01,36,False
2015-04-02,37,False
2015-04-03,38,False
2015-04-04,37,False
2015-04-05,41,False
2015-04-06,40,False
2015-04-07,32,False
2015-04-08,31,False
2015-04-09,35,False
2015-04-10,33,False
