date,Hasbro,isPartial
2012-06-25,57,False
2012-06-26,56,False
2012-06-27,56,False
2012-06-28,58,False
2012-06-29,63,False
2012-06-30,61,False
2012-07-01,67,False
2012-07-02,55,False
2012-07-03,51,False
2012-07-04,56,False
2012-07-05,62,False
2012-07-06,58,False
2012-07-07,66,False
2012-07-08,86,False
2012-07-09,68,False
2012-07-10,64,False
2012-07-11,77,False
2012-07-12,71,False
2012-07-13,83,False
2012-07-14,78,False
2012-07-15,81,False
2012-07-16,75,False
2012-07-17,68,False
2012-07-18,76,False
2012-07-19,69,False
2012-07-20,80,False
2012-07-21,71,False
2012-07-22,65,False
2012-07-23,62,False
2012-07-24,71,False
2012-07-25,62,False
2012-07-26,75,False
2012-07-27,70,False
2012-07-28,61,False
2012-07-29,66,False
2012-07-30,60,False
2012-07-31,66,False
2012-08-01,67,False
2012-08-02,61,False
2012-08-03,68,False
2012-08-04,75,False
2012-08-05,75,False
2012-08-06,68,False
2012-08-07,72,False
2012-08-08,64,False
2012-08-09,73,False
2012-08-10,61,False
2012-08-11,62,False
2012-08-12,63,False
2012-08-13,66,False
2012-08-14,61,False
2012-08-15,64,False
2012-08-16,60,False
2012-08-17,56,False
2012-08-18,55,False
2012-08-19,82,False
2012-08-20,64,False
2012-08-21,66,False
2012-08-22,68,False
2012-08-23,61,False
2012-08-24,58,False
2012-08-25,62,False
2012-08-26,78,False
2012-08-27,71,False
2012-08-28,53,False
2012-08-29,54,False
2012-08-30,60,False
2012-08-31,62,False
2012-09-01,70,False
2012-09-02,81,False
2012-09-03,54,False
2012-09-04,57,False
2012-09-05,58,False
2012-09-06,72,False
2012-09-07,59,False
2012-09-08,64,False
2012-09-09,69,False
2012-09-10,55,False
2012-09-11,49,False
2012-09-12,56,False
2012-09-13,59,False
2012-09-14,52,False
2012-09-15,73,False
2012-09-16,65,False
2012-09-17,63,False
2012-09-18,48,False
2012-09-19,58,False
2012-09-20,62,False
2012-09-21,53,False
2012-09-22,63,False
2012-09-23,72,False
2012-09-24,64,False
2012-09-25,50,False
2012-09-26,64,False
2012-09-27,57,False
2012-09-28,59,False
2012-09-29,77,False
2012-09-30,74,False
2012-10-01,64,False
2012-10-02,65,False
2012-10-03,60,False
2012-10-04,53,False
2012-10-05,58,False
2012-10-06,76,False
2012-10-07,69,False
2012-10-08,63,False
2012-10-09,72,False
2012-10-10,67,False
2012-10-11,63,False
2012-10-12,64,False
