date,Hasbro,isPartial
2011-01-10,34,False
2011-01-11,32,False
2011-01-12,33,False
2011-01-13,34,False
2011-01-14,27,False
2011-01-15,38,False
2011-01-16,39,False
2011-01-17,27,False
2011-01-18,27,False
2011-01-19,27,False
2011-01-20,30,False
2011-01-21,32,False
2011-01-22,37,False
2011-01-23,36,False
2011-01-24,29,False
2011-01-25,24,False
2011-01-26,31,False
2011-01-27,25,False
2011-01-28,18,False
2011-01-29,44,False
2011-01-30,32,False
2011-01-31,25,False
2011-02-01,19,False
2011-02-02,24,False
2011-02-03,26,False
2011-02-04,32,False
2011-02-05,31,False
2011-02-06,30,False
2011-02-07,24,False
2011-02-08,25,False
2011-02-09,27,False
2011-02-10,24,False
2011-02-11,29,False
2011-02-12,36,False
2011-02-13,39,False
2011-02-14,23,False
2011-02-15,20,False
2011-02-16,25,False
2011-02-17,30,False
2011-02-18,26,False
2011-02-19,27,False
2011-02-20,34,False
2011-02-21,25,False
2011-02-22,25,False
2011-02-23,26,False
2011-02-24,28,False
2011-02-25,26,False
2011-02-26,39,False
2011-02-27,33,False
2011-02-28,22,False
2011-03-01,23,False
2011-03-02,21,False
2011-03-03,25,False
2011-03-04,23,False
2011-03-05,38,False
2011-03-06,25,False
2011-03-07,25,False
2011-03-08,29,False
2011-03-09,22,False
2011-03-10,25,False
2011-03-11,19,False
2011-03-12,26,False
2011-03-13,23,False
2011-03-14,23,False
2011-03-15,19,False
2011-03-16,20,False
2011-03-17,23,False
2011-03-18,21,False
2011-03-19,34,False
2011-03-20,35,False
2011-03-21,21,False
2011-03-22,21,False
2011-03-23,19,False
2011-03-24,25,False
2011-03-25,21,False
2011-03-26,30,False
2011-03-27,23,False
2011-03-28,25,False
2011-03-29,23,False
2011-03-30,29,False
2011-03-31,22,False
2011-04-01,26,False
2011-04-02,35,False
2011-04-03,37,False
2011-04-04,26,False
2011-04-05,23,False
2011-04-06,20,False
2011-04-07,22,False
2011-04-08,27,False
2011-04-09,27,False
2011-04-10,32,False
2011-04-11,24,False
2011-04-12,28,False
2011-04-13,29,False
2011-04-14,24,False
2011-04-15,39,False
2011-04-16,30,False
2011-04-17,21,False
2011-04-18,27,False
2011-04-19,26,False
2011-04-20,27,False
2011-04-21,28,False
2011-04-22,27,False
2011-04-23,31,False
2011-04-24,30,False
2011-04-25,32,False
2011-04-26,23,False
2011-04-27,23,False
2011-04-28,19,False
2011-04-29,25,False
2011-04-30,23,False
2011-05-01,30,False
2011-05-02,20,False
2011-05-03,25,False
2011-05-04,21,False
2011-05-05,19,False
2011-05-06,24,False
2011-05-07,28,False
2011-05-08,29,False
2011-05-09,22,False
2011-05-10,22,False
2011-05-11,25,False
