date,Hasbro,isPartial
2014-09-19,41,False
2014-09-20,46,False
2014-09-21,48,False
2014-09-22,38,False
2014-09-23,43,False
2014-09-24,46,False
2014-09-25,43,False
2014-09-26,49,False
2014-09-27,51,False
2014-09-28,57,False
2014-09-29,47,False
2014-09-30,47,False
2014-10-01,43,False
2014-10-02,45,False
2014-10-03,47,False
2014-10-04,62,False
2014-10-05,50,False
2014-10-06,49,False
2014-10-07,43,False
2014-10-08,46,False
2014-10-09,48,False
2014-10-10,49,False
2014-10-11,49,False
2014-10-12,49,False
2014-10-13,42,False
2014-10-14,42,False
2014-10-15,41,False
2014-10-16,44,False
2014-10-17,54,False
2014-10-18,63,False
2014-10-19,62,False
2014-10-20,55,False
2014-10-21,54,False
2014-10-22,50,False
2014-10-23,43,False
2014-10-24,50,False
2014-10-25,62,False
2014-10-26,57,False
2014-10-27,52,False
2014-10-28,50,False
2014-10-29,47,False
2014-10-30,49,False
2014-10-31,44,False
2014-11-01,55,False
2014-11-02,61,False
2014-11-03,49,False
2014-11-04,52,False
2014-11-05,54,False
2014-11-06,52,False
2014-11-07,58,False
2014-11-08,67,False
2014-11-09,80,False
2014-11-10,65,False
2014-11-11,73,False
2014-11-12,69,False
2014-11-13,94,False
2014-11-14,76,False
2014-11-15,76,False
2014-11-16,81,False
2014-11-17,77,False
2014-11-18,77,False
2014-11-19,67,False
2014-11-20,67,False
2014-11-21,70,False
2014-11-22,88,False
2014-11-23,87,False
2014-11-24,72,False
2014-11-25,67,False
2014-11-26,80,False
2014-11-27,71,False
2014-11-28,88,False
2014-11-29,100,False
2014-11-30,97,False
2014-12-01,94,False
