date,Hasbro,isPartial
2016-11-11,46,False
2016-11-12,49,False
2016-11-13,50,False
2016-11-14,46,False
2016-11-15,46,False
2016-11-16,43,False
2016-11-17,42,False
2016-11-18,42,False
2016-11-19,50,False
2016-11-20,53,False
2016-11-21,53,False
2016-11-22,52,False
2016-11-23,53,False
2016-11-24,56,False
2016-11-25,67,False
2016-11-26,56,False
2016-11-27,62,False
2016-11-28,60,False
2016-11-29,56,False
2016-11-30,50,False
2016-12-01,55,False
2016-12-02,51,False
2016-12-03,57,False
2016-12-04,66,False
2016-12-05,63,False
2016-12-06,56,False
2016-12-07,55,False
2016-12-08,57,False
2016-12-09,63,False
2016-12-10,59,False
2016-12-11,80,False
2016-12-12,100,False
2016-12-13,74,False
2016-12-14,63,False
2016-12-15,69,False
2016-12-16,68,False
2016-12-17,70,False
2016-12-18,70,False
2016-12-19,65,False
2016-12-20,66,False
2016-12-21,60,False
2016-12-22,67,False
2016-12-23,57,False
2016-12-24,52,False
2016-12-25,74,False
2016-12-26,68,False
2016-12-27,57,False
2016-12-28,48,False
2016-12-29,49,False
2016-12-30,49,False
2016-12-31,40,False
2017-01-01,43,False
2017-01-02,45,False
2017-01-03,41,False
2017-01-04,45,False
2017-01-05,44,False
2017-01-06,39,False
2017-01-07,42,False
2017-01-08,46,False
2017-01-09,37,False
2017-01-10,33,False
2017-01-11,36,False
2017-01-12,31,False
2017-01-13,30,False
2017-01-14,32,False
2017-01-15,35,False
2017-01-16,30,False
2017-01-17,29,False
2017-01-18,27,False
2017-01-19,30,False
