date,Hasbro,isPartial
2011-05-14,44,False
2011-05-15,55,False
2011-05-16,47,False
2011-05-17,52,False
2011-05-18,39,False
2011-05-19,35,False
2011-05-20,42,False
2011-05-21,51,False
2011-05-22,49,False
2011-05-23,44,False
2011-05-24,38,False
2011-05-25,44,False
2011-05-26,40,False
2011-05-27,45,False
2011-05-28,59,False
2011-05-29,41,False
2011-05-30,33,False
2011-05-31,43,False
2011-06-01,38,False
2011-06-02,45,False
2011-06-03,52,False
2011-06-04,53,False
2011-06-05,48,False
2011-06-06,43,False
2011-06-07,33,False
2011-06-08,40,False
2011-06-09,57,False
2011-06-10,49,False
2011-06-11,61,False
2011-06-12,58,False
2011-06-13,43,False
2011-06-14,53,False
2011-06-15,36,False
2011-06-16,40,False
2011-06-17,45,False
2011-06-18,58,False
2011-06-19,59,False
2011-06-20,46,False
2011-06-21,54,False
2011-06-22,41,False
2011-06-23,47,False
2011-06-24,48,False
2011-06-25,55,False
2011-06-26,60,False
2011-06-27,46,False
2011-06-28,50,False
2011-06-29,46,False
2011-06-30,53,False
2011-07-01,56,False
2011-07-02,64,False
2011-07-03,95,False
2011-07-04,59,False
2011-07-05,66,False
2011-07-06,45,False
2011-07-07,56,False
2011-07-08,57,False
2011-07-09,81,False
2011-07-10,61,False
2011-07-11,74,False
2011-07-12,55,False
2011-07-13,60,False
2011-07-14,56,False
2011-07-15,62,False
2011-07-16,57,False
2011-07-17,84,False
2011-07-18,64,False
2011-07-19,66,False
2011-07-20,67,False
2011-07-21,74,False
2011-07-22,76,False
2011-07-23,78,False
2011-07-24,75,False
2011-07-25,64,False
2011-07-26,76,False
2011-07-27,67,False
2011-07-28,61,False
2011-07-29,53,False
2011-07-30,63,False
2011-07-31,68,False
2011-08-01,71,False
2011-08-02,60,False
2011-08-03,58,False
2011-08-04,57,False
2011-08-05,60,False
2011-08-06,65,False
2011-08-07,67,False
2011-08-08,58,False
2011-08-09,54,False
2011-08-10,58,False
2011-08-11,51,False
2011-08-12,59,False
2011-08-13,56,False
2011-08-14,66,False
2011-08-15,71,False
2011-08-16,56,False
2011-08-17,55,False
2011-08-18,57,False
2011-08-19,54,False
2011-08-20,64,False
2011-08-21,64,False
2011-08-22,54,False
2011-08-23,41,False
2011-08-24,54,False
2011-08-25,55,False
2011-08-26,47,False
2011-08-27,45,False
2011-08-28,63,False
2011-08-29,47,False
2011-08-30,42,False
2011-08-31,40,False
2011-09-01,50,False
2011-09-02,43,False
2011-09-03,46,False
2011-09-04,76,False
2011-09-05,58,False
2011-09-06,48,False
2011-09-07,47,False
2011-09-08,39,False
2011-09-09,55,False
2011-09-10,58,False
2011-09-11,60,False
2011-09-12,39,False
2011-09-13,48,False
2011-09-14,53,False
2011-09-15,52,False
2011-09-16,65,False
2011-09-17,70,False
2011-09-18,70,False
