date,Hasbro,isPartial
2015-11-16,40,False
2015-11-17,38,False
2015-11-18,42,False
2015-11-19,49,False
2015-11-20,48,False
2015-11-21,55,False
2015-11-22,59,False
2015-11-23,53,False
2015-11-24,50,False
2015-11-25,51,False
2015-11-26,48,False
2015-11-27,62,False
2015-11-28,64,False
2015-11-29,65,False
2015-11-30,59,False
2015-12-01,61,False
2015-12-02,61,False
2015-12-03,59,False
2015-12-04,61,False
2015-12-05,60,False
2015-12-06,74,False
2015-12-07,65,False
2015-12-08,65,False
2015-12-09,61,False
2015-12-10,63,False
2015-12-11,65,False
2015-12-12,78,False
2015-12-13,75,False
2015-12-14,71,False
2015-12-15,74,False
2015-12-16,78,False
2015-12-17,75,False
2015-12-18,79,False
2015-12-19,92,False
2015-12-20,85,False
2015-12-21,91,False
2015-12-22,87,False
2015-12-23,80,False
2015-12-24,80,False
2015-12-25,100,False
2015-12-26,90,False
2015-12-27,77,False
2015-12-28,71,False
2015-12-29,69,False
2015-12-30,63,False
2015-12-31,55,False
2016-01-01,53,False
2016-01-02,62,False
2016-01-03,61,False
2016-01-04,53,False
2016-01-05,58,False
2016-01-06,50,False
2016-01-07,44,False
2016-01-08,40,False
2016-01-09,52,False
2016-01-10,55,False
2016-01-11,38,False
2016-01-12,36,False
2016-01-13,35,False
2016-01-14,33,False
2016-01-15,35,False
2016-01-16,46,False
2016-01-17,39,False
2016-01-18,34,False
2016-01-19,32,False
2016-01-20,36,False
2016-01-21,35,False
2016-01-22,32,False
2016-01-23,36,False
2016-01-24,36,False
2016-01-25,28,False
2016-01-26,33,False
2016-01-27,37,False
2016-01-28,32,False
2016-01-29,32,False
2016-01-30,32,False
2016-01-31,34,False
2016-02-01,28,False
2016-02-02,31,False
2016-02-03,29,False
2016-02-04,34,False
2016-02-05,38,False
2016-02-06,34,False
2016-02-07,33,False
2016-02-08,38,False
2016-02-09,33,False
2016-02-10,29,False
2016-02-11,27,False
2016-02-12,30,False
2016-02-13,35,False
2016-02-14,35,False
2016-02-15,32,False
2016-02-16,29,False
2016-02-17,31,False
2016-02-18,24,False
2016-02-19,28,False
2016-02-20,28,False
2016-02-21,32,False
2016-02-22,26,False
2016-02-23,27,False
2016-02-24,24,False
2016-02-25,26,False
2016-02-26,28,False
2016-02-27,29,False
2016-02-28,29,False
2016-02-29,22,False
2016-03-01,25,False
2016-03-02,23,False
2016-03-03,23,False
2016-03-04,27,False
2016-03-05,31,False
2016-03-06,28,False
2016-03-07,26,False
2016-03-08,27,False
2016-03-09,25,False
2016-03-10,26,False
2016-03-11,21,False
2016-03-12,26,False
2016-03-13,28,False
2016-03-14,25,False
2016-03-15,26,False
2016-03-16,26,False
2016-03-17,23,False
2016-03-18,23,False
2016-03-19,23,False
2016-03-20,28,False
2016-03-21,26,False
2016-03-22,24,False
2016-03-23,25,False
2016-03-24,26,False
2016-03-25,22,False
2016-03-26,26,False
2016-03-27,26,False
2016-03-28,29,False
2016-03-29,29,False
2016-03-30,26,False
2016-03-31,25,False
2016-04-01,23,False
2016-04-02,23,False
2016-04-03,24,False
2016-04-04,29,False
2016-04-05,23,False
2016-04-06,26,False
2016-04-07,25,False
2016-04-08,23,False
2016-04-09,28,False
2016-04-10,27,False
2016-04-11,25,False
2016-04-12,20,False
2016-04-13,23,False
2016-04-14,25,False
2016-04-15,19,False
2016-04-16,23,False
2016-04-17,29,False
2016-04-18,27,False
2016-04-19,24,False
2016-04-20,21,False
2016-04-21,24,False
2016-04-22,23,False
2016-04-23,23,False
2016-04-24,25,False
2016-04-25,24,False
2016-04-26,23,False
2016-04-27,23,False
2016-04-28,24,False
2016-04-29,26,False
2016-04-30,23,False
2016-05-01,26,False
2016-05-02,25,False
2016-05-03,22,False
2016-05-04,22,False
