date,Take-Two,isPartial
2013-02-08,44,False
2013-02-09,34,False
2013-02-10,0,False
2013-02-11,14,False
2013-02-12,14,False
2013-02-13,28,False
2013-02-14,100,False
2013-02-15,51,False
2013-02-16,16,False
2013-02-17,25,False
2013-02-18,28,False
2013-02-19,14,False
2013-02-20,28,False
2013-02-21,28,False
2013-02-22,43,False
2013-02-23,24,False
2013-02-24,0,False
2013-02-25,0,False
2013-02-26,13,False
2013-02-27,28,False
2013-02-28,14,False
2013-03-01,14,False
2013-03-02,0,False
2013-03-03,16,False
2013-03-04,21,False
2013-03-05,0,False
2013-03-06,27,False
2013-03-07,35,False
2013-03-08,29,False
2013-03-09,0,False
2013-03-10,16,False
2013-03-11,13,False
2013-03-12,20,False
2013-03-13,27,False
2013-03-14,27,False
2013-03-15,43,False
2013-03-16,24,False
2013-03-17,16,False
2013-03-18,27,False
2013-03-19,0,False
2013-03-20,13,False
2013-03-21,0,False
2013-03-22,0,False
2013-03-23,16,False
2013-03-24,16,False
2013-03-25,27,False
2013-03-26,27,False
2013-03-27,0,False
2013-03-28,0,False
2013-03-29,16,False
2013-03-30,0,False
2013-03-31,17,False
2013-04-01,29,False
2013-04-02,14,False
2013-04-03,13,False
2013-04-04,14,False
2013-04-05,0,False
2013-04-06,16,False
2013-04-07,16,False
2013-04-08,0,False
2013-04-09,27,False
2013-04-10,13,False
2013-04-11,20,False
2013-04-12,14,False
2013-04-13,0,False
2013-04-14,32,False
2013-04-15,0,False
2013-04-16,0,False
2013-04-17,13,False
2013-04-18,27,False
2013-04-19,21,False
2013-04-20,16,False
2013-04-21,16,False
2013-04-22,13,False
2013-04-23,27,False
2013-04-24,14,False
2013-04-25,28,False
2013-04-26,0,False
2013-04-27,16,False
2013-04-28,0,False
2013-04-29,13,False
2013-04-30,0,False
2013-05-01,15,False
2013-05-02,21,False
2013-05-03,14,False
2013-05-04,17,False
2013-05-05,0,False
2013-05-06,0,False
2013-05-07,13,False
2013-05-08,21,False
2013-05-09,14,False
2013-05-10,15,False
2013-05-11,0,False
2013-05-12,16,False
2013-05-13,13,False
2013-05-14,47,False
2013-05-15,27,False
2013-05-16,20,False
2013-05-17,14,False
2013-05-18,0,False
2013-05-19,0,False
2013-05-20,13,False
2013-05-21,0,False
2013-05-22,13,False
2013-05-23,0,False
2013-05-24,14,False
2013-05-25,0,False
2013-05-26,16,False
2013-05-27,0,False
2013-05-28,13,False
2013-05-29,13,False
2013-05-30,27,False
2013-05-31,57,False
2013-06-01,48,False
2013-06-02,0,False
2013-06-03,40,False
2013-06-04,13,False
2013-06-05,27,False
2013-06-06,14,False
2013-06-07,0,False
2013-06-08,0,False
2013-06-09,16,False
2013-06-10,20,False
2013-06-11,0,False
2013-06-12,27,False
2013-06-13,20,False
2013-06-14,14,False
2013-06-15,17,False
2013-06-16,0,False
2013-06-17,13,False
2013-06-18,0,False
2013-06-19,13,False
2013-06-20,14,False
2013-06-21,14,False
2013-06-22,25,False
2013-06-23,16,False
2013-06-24,0,False
2013-06-25,13,False
2013-06-26,0,False
2013-06-27,14,False
2013-06-28,29,False
2013-06-29,0,False
