date,Wynn,isPartial
2014-09-06,40,False
2014-09-07,34,False
2014-09-08,42,False
2014-09-09,50,False
2014-09-10,42,False
2014-09-11,52,False
2014-09-12,41,False
2014-09-13,34,False
2014-09-14,44,False
2014-09-15,40,False
2014-09-16,52,False
2014-09-17,48,False
2014-09-18,46,False
2014-09-19,39,False
2014-09-20,42,False
2014-09-21,44,False
2014-09-22,42,False
2014-09-23,43,False
2014-09-24,35,False
2014-09-25,43,False
2014-09-26,45,False
2014-09-27,32,False
2014-09-28,44,False
2014-09-29,42,False
2014-09-30,39,False
2014-10-01,52,False
2014-10-02,44,False
2014-10-03,44,False
2014-10-04,40,False
2014-10-05,38,False
2014-10-06,36,False
2014-10-07,39,False
2014-10-08,40,False
2014-10-09,38,False
2014-10-10,39,False
2014-10-11,35,False
2014-10-12,40,False
2014-10-13,40,False
2014-10-14,39,False
2014-10-15,36,False
2014-10-16,43,False
2014-10-17,37,False
2014-10-18,36,False
2014-10-19,39,False
2014-10-20,39,False
2014-10-21,43,False
2014-10-22,36,False
2014-10-23,40,False
2014-10-24,35,False
2014-10-25,43,False
2014-10-26,32,False
2014-10-27,41,False
2014-10-28,38,False
2014-10-29,41,False
2014-10-30,36,False
2014-10-31,36,False
2014-11-01,41,False
2014-11-02,33,False
2014-11-03,37,False
2014-11-04,42,False
2014-11-05,45,False
2014-11-06,38,False
2014-11-07,42,False
2014-11-08,39,False
2014-11-09,41,False
2014-11-10,42,False
2014-11-11,47,False
2014-11-12,40,False
2014-11-13,38,False
2014-11-14,35,False
2014-11-15,36,False
2014-11-16,36,False
2014-11-17,42,False
2014-11-18,31,False
2014-11-19,37,False
2014-11-20,38,False
2014-11-21,44,False
2014-11-22,33,False
2014-11-23,40,False
2014-11-24,39,False
2014-11-25,43,False
2014-11-26,47,False
2014-11-27,30,False
2014-11-28,24,False
2014-11-29,32,False
2014-11-30,29,False
2014-12-01,38,False
