date,Wynn,isPartial
2011-11-11,42,False
2011-11-12,47,False
2011-11-13,36,False
2011-11-14,38,False
2011-11-15,53,False
2011-11-16,49,False
2011-11-17,35,False
2011-11-18,38,False
2011-11-19,42,False
2011-11-20,36,False
2011-11-21,42,False
2011-11-22,39,False
2011-11-23,39,False
2011-11-24,31,False
2011-11-25,36,False
2011-11-26,40,False
2011-11-27,32,False
2011-11-28,40,False
2011-11-29,44,False
2011-11-30,46,False
2011-12-01,37,False
2011-12-02,49,False
2011-12-03,36,False
2011-12-04,41,False
2011-12-05,45,False
2011-12-06,39,False
2011-12-07,44,False
2011-12-08,32,False
2011-12-09,48,False
2011-12-10,33,False
2011-12-11,36,False
2011-12-12,47,False
2011-12-13,45,False
2011-12-14,45,False
2011-12-15,39,False
2011-12-16,40,False
2011-12-17,35,False
2011-12-18,39,False
2011-12-19,32,False
2011-12-20,42,False
2011-12-21,38,False
2011-12-22,45,False
2011-12-23,34,False
2011-12-24,38,False
2011-12-25,32,False
2011-12-26,33,False
2011-12-27,45,False
2011-12-28,52,False
2011-12-29,46,False
2011-12-30,54,False
2011-12-31,40,False
2012-01-01,42,False
2012-01-02,43,False
2012-01-03,50,False
2012-01-04,50,False
2012-01-05,50,False
2012-01-06,52,False
2012-01-07,46,False
2012-01-08,36,False
2012-01-09,55,False
2012-01-10,52,False
2012-01-11,45,False
2012-01-12,57,False
2012-01-13,57,False
2012-01-14,43,False
2012-01-15,46,False
2012-01-16,45,False
2012-01-17,50,False
2012-01-18,46,False
2012-01-19,50,False
2012-01-20,47,False
2012-01-21,48,False
2012-01-22,44,False
2012-01-23,45,False
2012-01-24,50,False
2012-01-25,47,False
2012-01-26,47,False
