date,Wynn,isPartial
2013-02-05,83,False
2013-02-06,86,False
2013-02-07,78,False
2013-02-08,77,False
2013-02-09,74,False
2013-02-10,74,False
2013-02-11,70,False
2013-02-12,81,False
2013-02-13,81,False
2013-02-14,75,False
2013-02-15,74,False
2013-02-16,90,False
2013-02-17,79,False
2013-02-18,76,False
2013-02-19,84,False
2013-02-20,78,False
2013-02-21,74,False
2013-02-22,82,False
2013-02-23,79,False
2013-02-24,71,False
2013-02-25,77,False
2013-02-26,73,False
2013-02-27,84,False
2013-02-28,88,False
2013-03-01,100,False
2013-03-02,68,False
2013-03-03,68,False
2013-03-04,76,False
2013-03-05,77,False
2013-03-06,72,False
2013-03-07,69,False
2013-03-08,78,False
2013-03-09,80,False
2013-03-10,72,False
2013-03-11,81,False
2013-03-12,73,False
2013-03-13,69,False
2013-03-14,82,False
2013-03-15,67,False
2013-03-16,71,False
2013-03-17,73,False
2013-03-18,81,False
2013-03-19,72,False
2013-03-20,85,False
2013-03-21,75,False
2013-03-22,63,False
2013-03-23,73,False
2013-03-24,78,False
2013-03-25,68,False
2013-03-26,73,False
2013-03-27,92,False
2013-03-28,82,False
2013-03-29,86,False
2013-03-30,71,False
2013-03-31,76,False
2013-04-01,80,False
2013-04-02,86,False
2013-04-03,83,False
2013-04-04,89,False
2013-04-05,78,False
2013-04-06,68,False
2013-04-07,79,False
2013-04-08,82,False
2013-04-09,77,False
2013-04-10,81,False
2013-04-11,72,False
2013-04-12,73,False
2013-04-13,68,False
2013-04-14,65,False
2013-04-15,75,False
2013-04-16,68,False
2013-04-17,74,False
2013-04-18,73,False
2013-04-19,68,False
2013-04-20,67,False
2013-04-21,71,False
2013-04-22,78,False
2013-04-23,76,False
2013-04-24,70,False
2013-04-25,71,False
2013-04-26,72,False
2013-04-27,73,False
2013-04-28,79,False
2013-04-29,79,False
2013-04-30,75,False
2013-05-01,74,False
2013-05-02,81,False
2013-05-03,78,False
2013-05-04,62,False
2013-05-05,81,False
2013-05-06,81,False
2013-05-07,81,False
2013-05-08,70,False
2013-05-09,83,False
2013-05-10,78,False
2013-05-11,65,False
2013-05-12,70,False
2013-05-13,74,False
2013-05-14,71,False
2013-05-15,76,False
2013-05-16,64,False
2013-05-17,66,False
2013-05-18,75,False
2013-05-19,65,False
2013-05-20,83,False
2013-05-21,75,False
2013-05-22,83,False
2013-05-23,81,False
2013-05-24,69,False
2013-05-25,54,False
2013-05-26,72,False
2013-05-27,70,False
2013-05-28,70,False
2013-05-29,78,False
2013-05-30,76,False
2013-05-31,80,False
2013-06-01,63,False
2013-06-02,76,False
2013-06-03,78,False
2013-06-04,79,False
2013-06-05,72,False
2013-06-06,79,False
2013-06-07,77,False
2013-06-08,69,False
2013-06-09,78,False
2013-06-10,76,False
2013-06-11,74,False
2013-06-12,76,False
2013-06-13,73,False
2013-06-14,72,False
2013-06-15,80,False
2013-06-16,58,False
2013-06-17,75,False
2013-06-18,85,False
2013-06-19,73,False
2013-06-20,75,False
2013-06-21,72,False
2013-06-22,74,False
2013-06-23,64,False
2013-06-24,79,False
2013-06-25,82,False
2013-06-26,71,False
2013-06-27,74,False
2013-06-28,81,False
2013-06-29,74,False
