date,Wynn,isPartial
2017-04-02,36,False
2017-04-03,40,False
2017-04-04,39,False
2017-04-05,40,False
2017-04-06,48,False
2017-04-07,46,False
2017-04-08,47,False
2017-04-09,44,False
2017-04-10,43,False
2017-04-11,49,False
2017-04-12,48,False
2017-04-13,52,False
2017-04-14,47,False
2017-04-15,44,False
2017-04-16,40,False
2017-04-17,42,False
2017-04-18,49,False
2017-04-19,42,False
2017-04-20,45,False
2017-04-21,48,False
2017-04-22,40,False
2017-04-23,50,False
2017-04-24,49,False
2017-04-25,55,False
2017-04-26,62,False
2017-04-27,44,False
2017-04-28,46,False
2017-04-29,44,False
2017-04-30,43,False
2017-05-01,51,False
2017-05-02,49,False
2017-05-03,41,False
2017-05-04,41,False
2017-05-05,47,False
2017-05-06,40,False
2017-05-07,41,False
2017-05-08,43,False
2017-05-09,45,False
2017-05-10,44,False
2017-05-11,50,False
2017-05-12,49,False
2017-05-13,38,False
2017-05-14,44,False
2017-05-15,42,False
2017-05-16,49,False
2017-05-17,43,False
2017-05-18,52,False
2017-05-19,43,False
2017-05-20,45,False
2017-05-21,39,False
2017-05-22,48,False
2017-05-23,45,False
2017-05-24,42,False
2017-05-25,39,False
2017-05-26,41,False
2017-05-27,42,False
2017-05-28,44,False
2017-05-29,42,False
