date,MercadoLibre,isPartial
2017-12-26,75,False
2017-12-27,76,False
2017-12-28,72,False
2017-12-29,73,False
2017-12-30,60,False
2017-12-31,49,False
2018-01-01,45,False
2018-01-02,70,False
2018-01-03,71,False
2018-01-04,72,False
2018-01-05,73,False
2018-01-06,65,False
2018-01-07,64,False
2018-01-08,71,False
2018-01-09,71,False
2018-01-10,72,False
2018-01-11,71,False
2018-01-12,67,False
2018-01-13,68,False
2018-01-14,67,False
2018-01-15,72,False
2018-01-16,68,False
2018-01-17,70,False
2018-01-18,70,False
2018-01-19,71,False
2018-01-20,68,False
2018-01-21,63,False
2018-01-22,70,False
2018-01-23,73,False
2018-01-24,70,False
2018-01-25,72,False
2018-01-26,70,False
2018-01-27,65,False
2018-01-28,65,False
2018-01-29,71,False
2018-01-30,75,False
2018-01-31,74,False
2018-02-01,67,False
2018-02-02,68,False
2018-02-03,64,False
2018-02-04,60,False
2018-02-05,68,False
2018-02-06,65,False
2018-02-07,69,False
2018-02-08,66,False
2018-02-09,66,False
2018-02-10,61,False
2018-02-11,57,False
2018-02-12,58,False
2018-02-13,58,False
