date,MercadoLibre,isPartial
2012-10-18,78,False
2012-10-19,75,False
2012-10-20,73,False
2012-10-21,70,False
2012-10-22,76,False
2012-10-23,74,False
2012-10-24,76,False
2012-10-25,77,False
2012-10-26,75,False
2012-10-27,70,False
2012-10-28,64,False
2012-10-29,72,False
2012-10-30,74,False
2012-10-31,71,False
2012-11-01,72,False
2012-11-02,71,False
2012-11-03,70,False
2012-11-04,65,False
2012-11-05,68,False
2012-11-06,72,False
2012-11-07,70,False
2012-11-08,71,False
2012-11-09,74,False
2012-11-10,73,False
2012-11-11,68,False
2012-11-12,83,False
2012-11-13,91,False
2012-11-14,88,False
2012-11-15,88,False
2012-11-16,82,False
2012-11-17,83,False
2012-11-18,79,False
2012-11-19,86,False
2012-11-20,84,False
2012-11-21,88,False
2012-11-22,91,False
2012-11-23,90,False
2012-11-24,83,False
2012-11-25,77,False
2012-11-26,85,False
2012-11-27,91,False
2012-11-28,86,False
2012-11-29,87,False
2012-11-30,85,False
2012-12-01,79,False
2012-12-02,73,False
2012-12-03,85,False
2012-12-04,89,False
2012-12-05,86,False
2012-12-06,88,False
2012-12-07,83,False
2012-12-08,80,False
2012-12-09,75,False
2012-12-10,86,False
2012-12-11,91,False
2012-12-12,85,False
2012-12-13,88,False
2012-12-14,89,False
2012-12-15,85,False
2012-12-16,82,False
2012-12-17,92,False
2012-12-18,95,False
2012-12-19,100,False
2012-12-20,95,False
2012-12-21,86,False
2012-12-22,81,False
2012-12-23,76,False
2012-12-24,76,False
2012-12-25,66,False
2012-12-26,100,False
2012-12-27,94,False
2012-12-28,89,False
2012-12-29,83,False
2012-12-30,71,False
2012-12-31,71,False
2013-01-01,53,False
2013-01-02,85,False
2013-01-03,87,False
2013-01-04,89,False
2013-01-05,84,False
2013-01-06,78,False
2013-01-07,83,False
2013-01-08,87,False
2013-01-09,87,False
2013-01-10,84,False
2013-01-11,81,False
2013-01-12,77,False
2013-01-13,74,False
2013-01-14,85,False
2013-01-15,87,False
2013-01-16,82,False
2013-01-17,86,False
2013-01-18,82,False
2013-01-19,84,False
2013-01-20,75,False
2013-01-21,84,False
2013-01-22,85,False
2013-01-23,86,False
2013-01-24,83,False
2013-01-25,84,False
2013-01-26,79,False
2013-01-27,73,False
2013-01-28,82,False
2013-01-29,85,False
2013-01-30,83,False
2013-01-31,82,False
2013-02-01,85,False
2013-02-02,79,False
2013-02-03,74,False
2013-02-04,83,False
2013-02-05,83,False
2013-02-06,84,False
2013-02-07,83,False
2013-02-08,82,False
2013-02-09,79,False
2013-02-10,70,False
2013-02-11,72,False
2013-02-12,74,False
2013-02-13,79,False
2013-02-14,81,False
2013-02-15,81,False
2013-02-16,82,False
2013-02-17,77,False
2013-02-18,86,False
2013-02-19,87,False
