date,MercadoLibre,isPartial
2012-05-02,72,False
2012-05-03,74,False
2012-05-04,72,False
2012-05-05,76,False
2012-05-06,70,False
2012-05-07,74,False
2012-05-08,73,False
2012-05-09,73,False
2012-05-10,73,False
2012-05-11,69,False
2012-05-12,76,False
2012-05-13,65,False
2012-05-14,73,False
2012-05-15,74,False
2012-05-16,74,False
2012-05-17,73,False
2012-05-18,72,False
2012-05-19,75,False
2012-05-20,71,False
2012-05-21,71,False
2012-05-22,78,False
2012-05-23,76,False
2012-05-24,73,False
2012-05-25,72,False
2012-05-26,75,False
2012-05-27,75,False
2012-05-28,82,False
2012-05-29,75,False
2012-05-30,73,False
2012-05-31,71,False
2012-06-01,74,False
2012-06-02,75,False
2012-06-03,70,False
2012-06-04,76,False
