date,MercadoLibre,isPartial
2017-06-30,39,False
2017-07-01,36,False
2017-07-02,37,False
2017-07-03,42,False
2017-07-04,44,False
2017-07-05,42,False
2017-07-06,40,False
2017-07-07,42,False
2017-07-08,41,False
2017-07-09,41,False
2017-07-10,42,False
2017-07-11,45,False
2017-07-12,44,False
2017-07-13,42,False
2017-07-14,41,False
2017-07-15,40,False
2017-07-16,39,False
2017-07-17,45,False
2017-07-18,43,False
2017-07-19,43,False
2017-07-20,41,False
2017-07-21,38,False
2017-07-22,40,False
2017-07-23,36,False
2017-07-24,45,False
2017-07-25,45,False
2017-07-26,41,False
2017-07-27,43,False
2017-07-28,44,False
2017-07-29,43,False
2017-07-30,40,False
2017-07-31,47,False
2017-08-01,46,False
2017-08-02,50,False
2017-08-03,49,False
2017-08-04,46,False
2017-08-05,42,False
2017-08-06,39,False
2017-08-07,55,False
2017-08-08,51,False
2017-08-09,48,False
2017-08-10,51,False
2017-08-11,50,False
2017-08-12,50,False
2017-08-13,46,False
2017-08-14,52,False
2017-08-15,55,False
2017-08-16,51,False
2017-08-17,51,False
2017-08-18,50,False
2017-08-19,50,False
2017-08-20,48,False
2017-08-21,48,False
2017-08-22,50,False
2017-08-23,53,False
2017-08-24,50,False
2017-08-25,52,False
2017-08-26,48,False
2017-08-27,47,False
2017-08-28,54,False
2017-08-29,51,False
2017-08-30,50,False
2017-08-31,49,False
2017-09-01,49,False
2017-09-02,44,False
2017-09-03,48,False
2017-09-04,50,False
2017-09-05,50,False
2017-09-06,49,False
2017-09-07,46,False
2017-09-08,48,False
2017-09-09,44,False
2017-09-10,44,False
2017-09-11,50,False
2017-09-12,47,False
2017-09-13,49,False
2017-09-14,45,False
2017-09-15,46,False
2017-09-16,39,False
2017-09-17,39,False
2017-09-18,46,False
2017-09-19,46,False
2017-09-20,46,False
2017-09-21,48,False
2017-09-22,48,False
2017-09-23,46,False
2017-09-24,41,False
2017-09-25,48,False
2017-09-26,51,False
2017-09-27,48,False
2017-09-28,50,False
2017-09-29,50,False
2017-09-30,46,False
2017-10-01,45,False
2017-10-02,49,False
2017-10-03,50,False
2017-10-04,48,False
2017-10-05,48,False
2017-10-06,44,False
