date,MercadoLibre,isPartial
2013-07-19,93,False
2013-07-20,88,False
2013-07-21,84,False
2013-07-22,88,False
2013-07-23,93,False
2013-07-24,90,False
2013-07-25,89,False
2013-07-26,92,False
2013-07-27,89,False
2013-07-28,83,False
2013-07-29,90,False
2013-07-30,95,False
2013-07-31,92,False
2013-08-01,95,False
2013-08-02,94,False
2013-08-03,90,False
2013-08-04,85,False
2013-08-05,97,False
2013-08-06,95,False
2013-08-07,94,False
2013-08-08,100,False
2013-08-09,93,False
2013-08-10,89,False
2013-08-11,85,False
2013-08-12,93,False
2013-08-13,97,False
2013-08-14,93,False
2013-08-15,95,False
2013-08-16,91,False
2013-08-17,85,False
2013-08-18,77,False
2013-08-19,77,False
2013-08-20,87,False
2013-08-21,89,False
2013-08-22,89,False
2013-08-23,87,False
2013-08-24,91,False
2013-08-25,82,False
2013-08-26,86,False
2013-08-27,90,False
2013-08-28,90,False
2013-08-29,89,False
2013-08-30,83,False
2013-08-31,85,False
2013-09-01,79,False
2013-09-02,86,False
2013-09-03,89,False
2013-09-04,86,False
2013-09-05,88,False
2013-09-06,83,False
2013-09-07,87,False
2013-09-08,77,False
2013-09-09,85,False
2013-09-10,83,False
2013-09-11,83,False
2013-09-12,87,False
2013-09-13,88,False
2013-09-14,84,False
2013-09-15,77,False
2013-09-16,85,False
2013-09-17,86,False
2013-09-18,83,False
2013-09-19,85,False
2013-09-20,84,False
2013-09-21,82,False
2013-09-22,79,False
2013-09-23,89,False
2013-09-24,87,False
2013-09-25,87,False
2013-09-26,88,False
2013-09-27,87,False
2013-09-28,81,False
2013-09-29,77,False
2013-09-30,87,False
2013-10-01,84,False
2013-10-02,88,False
2013-10-03,88,False
2013-10-04,83,False
2013-10-05,81,False
2013-10-06,73,False
2013-10-07,85,False
2013-10-08,84,False
2013-10-09,85,False
2013-10-10,83,False
2013-10-11,79,False
2013-10-12,78,False
2013-10-13,75,False
2013-10-14,82,False
2013-10-15,86,False
2013-10-16,86,False
2013-10-17,86,False
2013-10-18,83,False
2013-10-19,79,False
2013-10-20,76,False
2013-10-21,85,False
2013-10-22,83,False
2013-10-23,80,False
2013-10-24,80,False
2013-10-25,81,False
2013-10-26,78,False
2013-10-27,72,False
2013-10-28,82,False
2013-10-29,81,False
2013-10-30,81,False
2013-10-31,76,False
2013-11-01,83,False
2013-11-02,89,False
2013-11-03,70,False
2013-11-04,79,False
2013-11-05,80,False
2013-11-06,81,False
