date,MercadoLibre,isPartial
2015-07-17,86,False
2015-07-18,82,False
2015-07-19,81,False
2015-07-20,86,False
2015-07-21,90,False
2015-07-22,89,False
2015-07-23,88,False
2015-07-24,82,False
2015-07-25,82,False
2015-07-26,79,False
2015-07-27,91,False
2015-07-28,94,False
2015-07-29,93,False
2015-07-30,96,False
2015-07-31,94,False
2015-08-01,87,False
2015-08-02,81,False
2015-08-03,97,False
2015-08-04,98,False
2015-08-05,95,False
2015-08-06,94,False
2015-08-07,90,False
2015-08-08,85,False
2015-08-09,87,False
2015-08-10,95,False
2015-08-11,96,False
2015-08-12,100,False
2015-08-13,96,False
2015-08-14,91,False
2015-08-15,85,False
2015-08-16,78,False
2015-08-17,84,False
2015-08-18,95,False
2015-08-19,93,False
2015-08-20,91,False
2015-08-21,83,False
2015-08-22,84,False
2015-08-23,76,False
2015-08-24,87,False
2015-08-25,88,False
2015-08-26,90,False
2015-08-27,87,False
2015-08-28,85,False
2015-08-29,77,False
2015-08-30,76,False
2015-08-31,86,False
2015-09-01,84,False
2015-09-02,85,False
2015-09-03,85,False
2015-09-04,79,False
2015-09-05,77,False
2015-09-06,74,False
2015-09-07,89,False
2015-09-08,84,False
2015-09-09,84,False
2015-09-10,81,False
2015-09-11,78,False
2015-09-12,76,False
2015-09-13,69,False
2015-09-14,82,False
2015-09-15,82,False
2015-09-16,78,False
2015-09-17,80,False
2015-09-18,81,False
2015-09-19,76,False
2015-09-20,71,False
2015-09-21,91,False
2015-09-22,86,False
2015-09-23,88,False
2015-09-24,90,False
2015-09-25,85,False
2015-09-26,78,False
2015-09-27,72,False
2015-09-28,87,False
2015-09-29,85,False
2015-09-30,84,False
2015-10-01,82,False
2015-10-02,84,False
2015-10-03,76,False
2015-10-04,73,False
2015-10-05,83,False
2015-10-06,83,False
2015-10-07,82,False
2015-10-08,78,False
2015-10-09,75,False
2015-10-10,75,False
2015-10-11,74,False
2015-10-12,74,False
2015-10-13,85,False
2015-10-14,82,False
2015-10-15,84,False
2015-10-16,79,False
2015-10-17,75,False
2015-10-18,68,False
2015-10-19,84,False
2015-10-20,82,False
2015-10-21,84,False
2015-10-22,84,False
2015-10-23,80,False
2015-10-24,80,False
2015-10-25,73,False
2015-10-26,82,False
2015-10-27,82,False
2015-10-28,81,False
2015-10-29,78,False
2015-10-30,77,False
2015-10-31,72,False
2015-11-01,71,False
2015-11-02,90,False
2015-11-03,92,False
2015-11-04,85,False
2015-11-05,81,False
2015-11-06,80,False
2015-11-07,74,False
2015-11-08,67,False
2015-11-09,81,False
2015-11-10,85,False
2015-11-11,85,False
2015-11-12,78,False
2015-11-13,77,False
2015-11-14,67,False
2015-11-15,68,False
2015-11-16,77,False
2015-11-17,81,False
2015-11-18,78,False
2015-11-19,82,False
2015-11-20,75,False
2015-11-21,69,False
2015-11-22,68,False
2015-11-23,78,False
2015-11-24,80,False
2015-11-25,80,False
2015-11-26,82,False
2015-11-27,86,False
2015-11-28,76,False
2015-11-29,69,False
2015-11-30,80,False
2015-12-01,84,False
2015-12-02,81,False
2015-12-03,82,False
2015-12-04,76,False
2015-12-05,66,False
2015-12-06,63,False
2015-12-07,70,False
2015-12-08,76,False
2015-12-09,81,False
2015-12-10,81,False
2015-12-11,79,False
2015-12-12,74,False
2015-12-13,75,False
2015-12-14,87,False
2015-12-15,91,False
2015-12-16,89,False
2015-12-17,84,False
2015-12-18,84,False
2015-12-19,78,False
2015-12-20,74,False
2015-12-21,86,False
2015-12-22,91,False
2015-12-23,81,False
2015-12-24,63,False
2015-12-25,54,False
2015-12-26,71,False
