date,MercadoLibre,isPartial
2014-07-09,69,False
2014-07-10,82,False
2014-07-11,84,False
2014-07-12,80,False
2014-07-13,64,False
2014-07-14,82,False
2014-07-15,87,False
2014-07-16,87,False
2014-07-17,84,False
2014-07-18,85,False
2014-07-19,75,False
2014-07-20,72,False
2014-07-21,85,False
2014-07-22,90,False
2014-07-23,92,False
2014-07-24,82,False
