date,Henry Schein,isPartial
2014-06-13,68,False
2014-06-14,26,False
2014-06-15,16,False
2014-06-16,76,False
2014-06-17,76,False
2014-06-18,62,False
2014-06-19,59,False
2014-06-20,51,False
2014-06-21,10,False
2014-06-22,16,False
2014-06-23,63,False
2014-06-24,72,False
2014-06-25,91,False
2014-06-26,66,False
2014-06-27,67,False
2014-06-28,20,False
2014-06-29,24,False
2014-06-30,53,False
2014-07-01,54,False
2014-07-02,77,False
2014-07-03,47,False
2014-07-04,27,False
2014-07-05,18,False
2014-07-06,14,False
2014-07-07,93,False
2014-07-08,77,False
2014-07-09,56,False
2014-07-10,92,False
2014-07-11,58,False
2014-07-12,16,False
2014-07-13,14,False
2014-07-14,67,False
2014-07-15,75,False
2014-07-16,81,False
2014-07-17,95,False
2014-07-18,40,False
2014-07-19,20,False
2014-07-20,10,False
2014-07-21,77,False
2014-07-22,95,False
2014-07-23,75,False
2014-07-24,70,False
2014-07-25,63,False
2014-07-26,20,False
2014-07-27,12,False
2014-07-28,61,False
2014-07-29,81,False
2014-07-30,77,False
2014-07-31,83,False
2014-08-01,55,False
2014-08-02,8,False
2014-08-03,10,False
2014-08-04,76,False
2014-08-05,62,False
2014-08-06,68,False
2014-08-07,92,False
2014-08-08,61,False
2014-08-09,14,False
2014-08-10,10,False
2014-08-11,75,False
2014-08-12,97,False
2014-08-13,75,False
2014-08-14,80,False
2014-08-15,53,False
2014-08-16,20,False
2014-08-17,12,False
2014-08-18,89,False
2014-08-19,68,False
2014-08-20,100,False
2014-08-21,84,False
2014-08-22,52,False
2014-08-23,21,False
2014-08-24,12,False
2014-08-25,68,False
2014-08-26,70,False
2014-08-27,61,False
2014-08-28,71,False
2014-08-29,34,False
2014-08-30,13,False
2014-08-31,9,False
2014-09-01,31,False
2014-09-02,81,False
2014-09-03,85,False
2014-09-04,54,False
2014-09-05,63,False
2014-09-06,22,False
2014-09-07,18,False
2014-09-08,82,False
2014-09-09,63,False
2014-09-10,89,False
2014-09-11,78,False
2014-09-12,56,False
2014-09-13,20,False
2014-09-14,9,False
2014-09-15,75,False
2014-09-16,70,False
2014-09-17,83,False
2014-09-18,85,False
2014-09-19,70,False
2014-09-20,11,False
2014-09-21,13,False
2014-09-22,72,False
2014-09-23,65,False
2014-09-24,75,False
2014-09-25,80,False
2014-09-26,48,False
2014-09-27,21,False
2014-09-28,20,False
2014-09-29,78,False
2014-09-30,77,False
2014-10-01,98,False
2014-10-02,81,False
2014-10-03,72,False
2014-10-04,9,False
2014-10-05,11,False
2014-10-06,67,False
2014-10-07,74,False
2014-10-08,78,False
2014-10-09,75,False
2014-10-10,58,False
2014-10-11,18,False
2014-10-12,14,False
2014-10-13,73,False
2014-10-14,67,False
2014-10-15,54,False
2014-10-16,87,False
2014-10-17,47,False
2014-10-18,22,False
2014-10-19,16,False
2014-10-20,62,False
2014-10-21,86,False
2014-10-22,72,False
2014-10-23,78,False
2014-10-24,71,False
2014-10-25,13,False
2014-10-26,19,False
2014-10-27,61,False
2014-10-28,78,False
2014-10-29,86,False
2014-10-30,74,False
2014-10-31,77,False
2014-11-01,15,False
2014-11-02,11,False
2014-11-03,84,False
2014-11-04,83,False
2014-11-05,77,False
2014-11-06,81,False
2014-11-07,63,False
2014-11-08,25,False
2014-11-09,26,False
2014-11-10,72,False
2014-11-11,58,False
2014-11-12,89,False
2014-11-13,72,False
2014-11-14,55,False
2014-11-15,24,False
2014-11-16,12,False
2014-11-17,93,False
2014-11-18,85,False
2014-11-19,92,False
2014-11-20,74,False
2014-11-21,78,False
2014-11-22,23,False
2014-11-23,21,False
2014-11-24,76,False
2014-11-25,79,False
2014-11-26,58,False
2014-11-27,48,False
2014-11-28,33,False
2014-11-29,14,False
2014-11-30,24,False
2014-12-01,74,False
