date,Henry Schein,isPartial
2011-01-14,75,False
2011-01-15,13,False
2011-01-16,19,False
2011-01-17,70,False
2011-01-18,52,False
2011-01-19,79,False
2011-01-20,63,False
2011-01-21,58,False
2011-01-22,22,False
2011-01-23,26,False
2011-01-24,75,False
2011-01-25,68,False
2011-01-26,73,False
2011-01-27,54,False
2011-01-28,65,False
2011-01-29,29,False
2011-01-30,16,False
2011-01-31,73,False
2011-02-01,62,False
2011-02-02,62,False
2011-02-03,73,False
2011-02-04,58,False
2011-02-05,21,False
2011-02-06,32,False
2011-02-07,72,False
2011-02-08,74,False
2011-02-09,55,False
2011-02-10,82,False
2011-02-11,59,False
2011-02-12,29,False
2011-02-13,32,False
2011-02-14,74,False
2011-02-15,75,False
2011-02-16,72,False
2011-02-17,73,False
2011-02-18,59,False
2011-02-19,20,False
2011-02-20,32,False
2011-02-21,76,False
2011-02-22,84,False
2011-02-23,61,False
2011-02-24,48,False
2011-02-25,47,False
2011-02-26,23,False
2011-02-27,14,False
2011-02-28,64,False
2011-03-01,70,False
2011-03-02,100,False
2011-03-03,78,False
2011-03-04,55,False
2011-03-05,24,False
2011-03-06,20,False
2011-03-07,73,False
2011-03-08,73,False
2011-03-09,74,False
2011-03-10,65,False
2011-03-11,35,False
2011-03-12,22,False
2011-03-13,25,False
2011-03-14,72,False
2011-03-15,74,False
2011-03-16,61,False
2011-03-17,68,False
2011-03-18,70,False
2011-03-19,25,False
2011-03-20,18,False
2011-03-21,68,False
2011-03-22,72,False
2011-03-23,74,False
2011-03-24,75,False
2011-03-25,55,False
2011-03-26,18,False
2011-03-27,14,False
2011-03-28,65,False
2011-03-29,73,False
2011-03-30,71,False
2011-03-31,66,False
2011-04-01,55,False
2011-04-02,22,False
2011-04-03,23,False
2011-04-04,62,False
2011-04-05,80,False
2011-04-06,76,False
2011-04-07,68,False
2011-04-08,56,False
2011-04-09,13,False
2011-04-10,26,False
2011-04-11,60,False
2011-04-12,72,False
2011-04-13,76,False
2011-04-14,84,False
2011-04-15,74,False
2011-04-16,13,False
2011-04-17,22,False
2011-04-18,63,False
2011-04-19,88,False
2011-04-20,59,False
2011-04-21,75,False
2011-04-22,58,False
2011-04-23,10,False
2011-04-24,14,False
2011-04-25,41,False
2011-04-26,76,False
2011-04-27,82,False
2011-04-28,56,False
2011-04-29,55,False
2011-04-30,20,False
2011-05-01,24,False
2011-05-02,52,False
2011-05-03,66,False
2011-05-04,75,False
2011-05-05,61,False
2011-05-06,67,False
2011-05-07,15,False
2011-05-08,13,False
2011-05-09,44,False
2011-05-10,60,False
2011-05-11,51,False
