date,Henry Schein,isPartial
2017-11-19,17,False
2017-11-20,72,False
2017-11-21,93,False
2017-11-22,54,False
2017-11-23,39,False
2017-11-24,27,False
2017-11-25,12,False
2017-11-26,21,False
2017-11-27,61,False
2017-11-28,56,False
2017-11-29,87,False
2017-11-30,69,False
2017-12-01,66,False
2017-12-02,28,False
2017-12-03,14,False
2017-12-04,67,False
2017-12-05,75,False
2017-12-06,79,False
2017-12-07,80,False
2017-12-08,61,False
2017-12-09,16,False
2017-12-10,12,False
2017-12-11,50,False
2017-12-12,69,False
2017-12-13,58,False
2017-12-14,87,False
2017-12-15,68,False
2017-12-16,11,False
2017-12-17,20,False
2017-12-18,55,False
2017-12-19,79,False
2017-12-20,66,False
2017-12-21,69,False
2017-12-22,28,False
2017-12-23,7,False
2017-12-24,11,False
2017-12-25,9,False
2017-12-26,24,False
2017-12-27,47,False
2017-12-28,40,False
2017-12-29,52,False
2017-12-30,11,False
2017-12-31,7,False
2018-01-01,11,False
2018-01-02,49,False
2018-01-03,78,False
2018-01-04,45,False
2018-01-05,56,False
2018-01-06,13,False
2018-01-07,24,False
2018-01-08,76,False
2018-01-09,97,False
2018-01-10,79,False
2018-01-11,75,False
2018-01-12,63,False
2018-01-13,25,False
2018-01-14,6,False
2018-01-15,53,False
2018-01-16,76,False
2018-01-17,59,False
2018-01-18,86,False
2018-01-19,63,False
2018-01-20,13,False
2018-01-21,13,False
2018-01-22,73,False
2018-01-23,85,False
2018-01-24,77,False
2018-01-25,70,False
2018-01-26,50,False
2018-01-27,16,False
2018-01-28,17,False
2018-01-29,78,False
2018-01-30,79,False
2018-01-31,80,False
2018-02-01,77,False
2018-02-02,69,False
2018-02-03,14,False
2018-02-04,17,False
2018-02-05,65,False
2018-02-06,84,False
2018-02-07,70,False
2018-02-08,69,False
2018-02-09,44,False
2018-02-10,18,False
2018-02-11,16,False
2018-02-12,73,False
2018-02-13,80,False
