date,Henry Schein,isPartial
2015-09-15,74,False
2015-09-16,83,False
2015-09-17,98,False
2015-09-18,57,False
2015-09-19,12,False
2015-09-20,15,False
2015-09-21,65,False
2015-09-22,76,False
2015-09-23,59,False
2015-09-24,73,False
2015-09-25,58,False
2015-09-26,11,False
2015-09-27,9,False
2015-09-28,51,False
2015-09-29,70,False
2015-09-30,76,False
2015-10-01,65,False
2015-10-02,52,False
2015-10-03,12,False
2015-10-04,15,False
2015-10-05,67,False
2015-10-06,78,False
2015-10-07,64,False
2015-10-08,69,False
2015-10-09,70,False
2015-10-10,11,False
2015-10-11,12,False
2015-10-12,69,False
2015-10-13,68,False
2015-10-14,56,False
2015-10-15,67,False
2015-10-16,52,False
2015-10-17,12,False
2015-10-18,22,False
2015-10-19,61,False
2015-10-20,79,False
2015-10-21,77,False
2015-10-22,66,False
2015-10-23,56,False
2015-10-24,12,False
2015-10-25,9,False
2015-10-26,70,False
2015-10-27,76,False
2015-10-28,73,False
2015-10-29,65,False
2015-10-30,64,False
2015-10-31,14,False
2015-11-01,9,False
2015-11-02,68,False
2015-11-03,39,False
2015-11-04,77,False
2015-11-05,59,False
2015-11-06,56,False
2015-11-07,15,False
2015-11-08,14,False
2015-11-09,58,False
2015-11-10,81,False
2015-11-11,59,False
2015-11-12,68,False
2015-11-13,39,False
2015-11-14,9,False
2015-11-15,9,False
2015-11-16,73,False
2015-11-17,71,False
2015-11-18,57,False
2015-11-19,58,False
2015-11-20,60,False
2015-11-21,17,False
2015-11-22,16,False
2015-11-23,55,False
2015-11-24,54,False
2015-11-25,52,False
2015-11-26,34,False
2015-11-27,33,False
2015-11-28,4,False
2015-11-29,13,False
2015-11-30,63,False
2015-12-01,73,False
2015-12-02,72,False
2015-12-03,65,False
2015-12-04,48,False
2015-12-05,13,False
2015-12-06,14,False
2015-12-07,60,False
2015-12-08,75,False
2015-12-09,69,False
2015-12-10,78,False
2015-12-11,50,False
2015-12-12,8,False
2015-12-13,9,False
2015-12-14,55,False
2015-12-15,72,False
2015-12-16,61,False
2015-12-17,53,False
2015-12-18,58,False
2015-12-19,13,False
2015-12-20,15,False
2015-12-21,58,False
2015-12-22,53,False
2015-12-23,40,False
2015-12-24,20,False
2015-12-25,6,False
2015-12-26,6,False
