date,Henry Schein,isPartial
2011-07-04,40,False
2011-07-05,44,False
2011-07-06,38,False
2011-07-07,79,False
2011-07-08,43,False
2011-07-09,13,False
2011-07-10,10,False
2011-07-11,63,False
2011-07-12,68,False
2011-07-13,87,False
2011-07-14,86,False
2011-07-15,41,False
2011-07-16,17,False
2011-07-17,20,False
2011-07-18,48,False
2011-07-19,75,False
2011-07-20,64,False
2011-07-21,77,False
2011-07-22,32,False
2011-07-23,16,False
2011-07-24,10,False
2011-07-25,62,False
2011-07-26,62,False
2011-07-27,53,False
2011-07-28,49,False
2011-07-29,56,False
2011-07-30,16,False
2011-07-31,16,False
2011-08-01,71,False
2011-08-02,51,False
2011-08-03,51,False
2011-08-04,56,False
2011-08-05,40,False
2011-08-06,16,False
2011-08-07,6,False
2011-08-08,70,False
2011-08-09,47,False
2011-08-10,84,False
2011-08-11,53,False
2011-08-12,61,False
2011-08-13,10,False
2011-08-14,9,False
2011-08-15,65,False
2011-08-16,59,False
2011-08-17,71,False
2011-08-18,67,False
2011-08-19,49,False
2011-08-20,16,False
2011-08-21,25,False
2011-08-22,41,False
2011-08-23,41,False
2011-08-24,54,False
2011-08-25,70,False
2011-08-26,48,False
2011-08-27,9,False
2011-08-28,18,False
2011-08-29,82,False
2011-08-30,77,False
2011-08-31,51,False
2011-09-01,50,False
2011-09-02,55,False
2011-09-03,12,False
2011-09-04,20,False
2011-09-05,35,False
2011-09-06,47,False
2011-09-07,71,False
2011-09-08,68,False
2011-09-09,39,False
2011-09-10,18,False
2011-09-11,25,False
2011-09-12,60,False
2011-09-13,60,False
2011-09-14,60,False
2011-09-15,74,False
2011-09-16,44,False
2011-09-17,26,False
2011-09-18,17,False
