date,Henry Schein,isPartial
2016-09-03,6,False
2016-09-04,15,False
2016-09-05,41,False
2016-09-06,67,False
2016-09-07,89,False
2016-09-08,75,False
2016-09-09,81,False
2016-09-10,19,False
2016-09-11,19,False
2016-09-12,92,False
2016-09-13,94,False
2016-09-14,96,False
2016-09-15,87,False
2016-09-16,44,False
2016-09-17,24,False
2016-09-18,17,False
2016-09-19,87,False
2016-09-20,62,False
2016-09-21,84,False
2016-09-22,89,False
2016-09-23,51,False
2016-09-24,18,False
2016-09-25,14,False
2016-09-26,81,False
2016-09-27,65,False
2016-09-28,89,False
2016-09-29,85,False
2016-09-30,80,False
2016-10-01,19,False
2016-10-02,15,False
2016-10-03,75,False
2016-10-04,96,False
2016-10-05,90,False
2016-10-06,93,False
2016-10-07,68,False
2016-10-08,21,False
2016-10-09,20,False
2016-10-10,72,False
2016-10-11,91,False
2016-10-12,85,False
2016-10-13,88,False
2016-10-14,70,False
2016-10-15,21,False
2016-10-16,25,False
2016-10-17,64,False
2016-10-18,83,False
2016-10-19,76,False
2016-10-20,87,False
2016-10-21,56,False
2016-10-22,21,False
2016-10-23,16,False
2016-10-24,65,False
2016-10-25,87,False
2016-10-26,69,False
2016-10-27,90,False
2016-10-28,76,False
2016-10-29,15,False
2016-10-30,26,False
2016-10-31,61,False
2016-11-01,94,False
2016-11-02,85,False
2016-11-03,65,False
2016-11-04,66,False
2016-11-05,24,False
2016-11-06,18,False
2016-11-07,75,False
2016-11-08,86,False
2016-11-09,66,False
2016-11-10,71,False
2016-11-11,60,False
2016-11-12,17,False
2016-11-13,16,False
2016-11-14,80,False
2016-11-15,96,False
2016-11-16,78,False
2016-11-17,84,False
2016-11-18,68,False
2016-11-19,16,False
2016-11-20,21,False
2016-11-21,89,False
2016-11-22,75,False
2016-11-23,72,False
2016-11-24,47,False
2016-11-25,40,False
2016-11-26,17,False
2016-11-27,11,False
2016-11-28,59,False
2016-11-29,84,False
2016-11-30,69,False
2016-12-01,80,False
2016-12-02,68,False
2016-12-03,22,False
2016-12-04,20,False
2016-12-05,78,False
2016-12-06,77,False
2016-12-07,76,False
2016-12-08,76,False
2016-12-09,60,False
2016-12-10,22,False
2016-12-11,10,False
2016-12-12,72,False
2016-12-13,67,False
2016-12-14,66,False
2016-12-15,87,False
2016-12-16,62,False
2016-12-17,22,False
2016-12-18,23,False
2016-12-19,61,False
2016-12-20,73,False
2016-12-21,70,False
2016-12-22,59,False
2016-12-23,37,False
2016-12-24,15,False
2016-12-25,4,False
2016-12-26,20,False
2016-12-27,47,False
2016-12-28,59,False
2016-12-29,47,False
2016-12-30,38,False
2016-12-31,14,False
2017-01-01,10,False
2017-01-02,31,False
2017-01-03,86,False
2017-01-04,71,False
2017-01-05,61,False
2017-01-06,54,False
2017-01-07,16,False
2017-01-08,14,False
2017-01-09,83,False
2017-01-10,83,False
2017-01-11,78,False
2017-01-12,88,False
2017-01-13,70,False
2017-01-14,28,False
2017-01-15,13,False
2017-01-16,79,False
2017-01-17,78,False
2017-01-18,82,False
2017-01-19,86,False
