date,Sirius,isPartial
2014-10-27,71,False
2014-10-28,65,False
2014-10-29,67,False
2014-10-30,71,False
2014-10-31,85,False
2014-11-01,75,False
2014-11-02,78,False
2014-11-03,71,False
2014-11-04,65,False
2014-11-05,63,False
2014-11-06,64,False
2014-11-07,64,False
2014-11-08,73,False
2014-11-09,78,False
2014-11-10,64,False
2014-11-11,73,False
2014-11-12,70,False
2014-11-13,69,False
2014-11-14,71,False
2014-11-15,83,False
2014-11-16,81,False
2014-11-17,66,False
2014-11-18,63,False
2014-11-19,66,False
2014-11-20,69,False
2014-11-21,72,False
2014-11-22,79,False
2014-11-23,85,False
2014-11-24,74,False
2014-11-25,73,False
2014-11-26,75,False
2014-11-27,73,False
2014-11-28,87,False
2014-11-29,100,False
2014-11-30,98,False
2014-12-01,82,False
