date,Sirius,isPartial
2017-05-11,59,False
2017-05-12,63,False
2017-05-13,65,False
2017-05-14,61,False
2017-05-15,65,False
2017-05-16,65,False
2017-05-17,70,False
2017-05-18,77,False
2017-05-19,78,False
2017-05-20,66,False
2017-05-21,68,False
2017-05-22,69,False
2017-05-23,68,False
2017-05-24,66,False
2017-05-25,66,False
2017-05-26,71,False
2017-05-27,70,False
2017-05-28,76,False
2017-05-29,66,False
2017-05-30,69,False
2017-05-31,75,False
2017-06-01,75,False
2017-06-02,100,False
2017-06-03,68,False
2017-06-04,75,False
2017-06-05,76,False
2017-06-06,70,False
2017-06-07,68,False
2017-06-08,71,False
2017-06-09,74,False
2017-06-10,67,False
2017-06-11,59,False
2017-06-12,63,False
2017-06-13,64,False
2017-06-14,61,False
2017-06-15,65,False
2017-06-16,68,False
2017-06-17,65,False
2017-06-18,60,False
2017-06-19,62,False
2017-06-20,64,False
2017-06-21,70,False
2017-06-22,71,False
2017-06-23,72,False
2017-06-24,66,False
2017-06-25,62,False
2017-06-26,66,False
2017-06-27,70,False
2017-06-28,67,False
2017-06-29,70,False
2017-06-30,74,False
2017-07-01,71,False
2017-07-02,61,False
2017-07-03,68,False
2017-07-04,63,False
2017-07-05,65,False
2017-07-06,69,False
2017-07-07,73,False
2017-07-08,71,False
2017-07-09,66,False
2017-07-10,61,False
2017-07-11,63,False
2017-07-12,63,False
2017-07-13,64,False
2017-07-14,72,False
2017-07-15,80,False
2017-07-16,67,False
2017-07-17,69,False
2017-07-18,70,False
2017-07-19,67,False
2017-07-20,72,False
2017-07-21,79,False
2017-07-22,79,False
2017-07-23,66,False
2017-07-24,66,False
2017-07-25,69,False
2017-07-26,71,False
2017-07-27,71,False
2017-07-28,72,False
2017-07-29,68,False
2017-07-30,67,False
2017-07-31,66,False
2017-08-01,66,False
2017-08-02,68,False
2017-08-03,65,False
2017-08-04,66,False
2017-08-05,62,False
2017-08-06,68,False
2017-08-07,61,False
2017-08-08,63,False
2017-08-09,65,False
2017-08-10,65,False
2017-08-11,64,False
2017-08-12,68,False
2017-08-13,58,False
2017-08-14,63,False
2017-08-15,61,False
2017-08-16,59,False
2017-08-17,70,False
2017-08-18,69,False
2017-08-19,61,False
2017-08-20,65,False
2017-08-21,61,False
2017-08-22,65,False
2017-08-23,60,False
2017-08-24,70,False
2017-08-25,67,False
2017-08-26,65,False
2017-08-27,66,False
2017-08-28,55,False
2017-08-29,60,False
2017-08-30,59,False
2017-08-31,64,False
2017-09-01,69,False
2017-09-02,82,False
2017-09-03,73,False
2017-09-04,66,False
2017-09-05,66,False
2017-09-06,72,False
2017-09-07,69,False
2017-09-08,73,False
2017-09-09,79,False
2017-09-10,86,False
2017-09-11,63,False
2017-09-12,65,False
2017-09-13,63,False
2017-09-14,58,False
2017-09-15,61,False
2017-09-16,79,False
2017-09-17,93,False
2017-09-18,59,False
2017-09-19,60,False
2017-09-20,61,False
2017-09-21,63,False
2017-09-22,59,False
2017-09-23,72,False
2017-09-24,84,False
2017-09-25,66,False
2017-09-26,60,False
2017-09-27,55,False
2017-09-28,56,False
2017-09-29,66,False
2017-09-30,67,False
2017-10-01,81,False
2017-10-02,69,False
2017-10-03,64,False
2017-10-04,57,False
2017-10-05,61,False
2017-10-06,69,False
