date,Sirius,isPartial
2016-02-10,58,False
2016-02-11,57,False
2016-02-12,63,False
2016-02-13,64,False
2016-02-14,56,False
2016-02-15,56,False
2016-02-16,57,False
2016-02-17,59,False
2016-02-18,60,False
2016-02-19,63,False
2016-02-20,63,False
2016-02-21,61,False
2016-02-22,54,False
2016-02-23,59,False
2016-02-24,59,False
2016-02-25,58,False
2016-02-26,66,False
2016-02-27,61,False
2016-02-28,64,False
2016-02-29,59,False
2016-03-01,61,False
2016-03-02,59,False
2016-03-03,65,False
2016-03-04,64,False
2016-03-05,66,False
2016-03-06,62,False
2016-03-07,58,False
2016-03-08,59,False
2016-03-09,60,False
2016-03-10,58,False
2016-03-11,68,False
2016-03-12,65,False
2016-03-13,59,False
2016-03-14,63,False
2016-03-15,63,False
2016-03-16,62,False
2016-03-17,76,False
2016-03-18,70,False
2016-03-19,71,False
2016-03-20,62,False
2016-03-21,61,False
2016-03-22,61,False
2016-03-23,55,False
2016-03-24,62,False
2016-03-25,65,False
2016-03-26,63,False
2016-03-27,62,False
2016-03-28,64,False
2016-03-29,61,False
2016-03-30,61,False
2016-03-31,58,False
2016-04-01,61,False
2016-04-02,63,False
2016-04-03,62,False
2016-04-04,64,False
2016-04-05,67,False
2016-04-06,62,False
2016-04-07,67,False
2016-04-08,67,False
2016-04-09,71,False
2016-04-10,71,False
2016-04-11,68,False
2016-04-12,62,False
2016-04-13,67,False
2016-04-14,63,False
2016-04-15,65,False
2016-04-16,63,False
2016-04-17,62,False
2016-04-18,69,False
2016-04-19,60,False
2016-04-20,58,False
2016-04-21,63,False
2016-04-22,72,False
2016-04-23,69,False
2016-04-24,69,False
2016-04-25,60,False
2016-04-26,62,False
2016-04-27,59,False
2016-04-28,63,False
2016-04-29,64,False
2016-04-30,58,False
2016-05-01,63,False
2016-05-02,61,False
2016-05-03,62,False
2016-05-04,61,False
