date,Sirius,isPartial
2016-12-17,64,False
2016-12-18,77,False
2016-12-19,64,False
2016-12-20,67,False
2016-12-21,70,False
2016-12-22,76,False
2016-12-23,76,False
2016-12-24,86,False
2016-12-25,68,False
2016-12-26,65,False
2016-12-27,62,False
2016-12-28,74,False
2016-12-29,61,False
2016-12-30,67,False
2016-12-31,65,False
2017-01-01,77,False
2017-01-02,62,False
2017-01-03,63,False
2017-01-04,64,False
2017-01-05,60,False
2017-01-06,62,False
2017-01-07,51,False
2017-01-08,58,False
2017-01-09,56,False
2017-01-10,55,False
2017-01-11,53,False
2017-01-12,56,False
2017-01-13,56,False
2017-01-14,57,False
2017-01-15,62,False
2017-01-16,57,False
2017-01-17,55,False
2017-01-18,55,False
2017-01-19,53,False
2017-01-20,63,False
2017-01-21,52,False
2017-01-22,62,False
2017-01-23,58,False
2017-01-24,53,False
2017-01-25,55,False
2017-01-26,54,False
2017-01-27,54,False
2017-01-28,54,False
2017-01-29,44,False
2017-01-30,51,False
2017-01-31,55,False
2017-02-01,58,False
2017-02-02,53,False
2017-02-03,55,False
2017-02-04,55,False
2017-02-05,56,False
2017-02-06,53,False
2017-02-07,52,False
2017-02-08,55,False
2017-02-09,52,False
2017-02-10,57,False
2017-02-11,51,False
2017-02-12,49,False
2017-02-13,52,False
2017-02-14,48,False
2017-02-15,54,False
2017-02-16,55,False
2017-02-17,56,False
2017-02-18,54,False
2017-02-19,52,False
2017-02-20,50,False
2017-02-21,57,False
2017-02-22,55,False
2017-02-23,57,False
2017-02-24,57,False
2017-02-25,55,False
2017-02-26,55,False
2017-02-27,58,False
2017-02-28,62,False
2017-03-01,56,False
2017-03-02,53,False
2017-03-03,53,False
2017-03-04,52,False
2017-03-05,53,False
2017-03-06,59,False
2017-03-07,53,False
2017-03-08,49,False
2017-03-09,52,False
2017-03-10,61,False
2017-03-11,54,False
2017-03-12,53,False
2017-03-13,55,False
2017-03-14,53,False
2017-03-15,48,False
2017-03-16,56,False
2017-03-17,58,False
2017-03-18,50,False
2017-03-19,51,False
2017-03-20,51,False
2017-03-21,54,False
2017-03-22,49,False
2017-03-23,53,False
2017-03-24,54,False
2017-03-25,53,False
2017-03-26,48,False
2017-03-27,52,False
2017-03-28,56,False
2017-03-29,54,False
2017-03-30,57,False
2017-03-31,58,False
2017-04-01,54,False
2017-04-02,52,False
2017-04-03,71,False
2017-04-04,56,False
2017-04-05,52,False
2017-04-06,55,False
2017-04-07,59,False
2017-04-08,55,False
2017-04-09,62,False
2017-04-10,51,False
2017-04-11,53,False
2017-04-12,55,False
2017-04-13,56,False
2017-04-14,55,False
2017-04-15,54,False
2017-04-16,48,False
2017-04-17,56,False
2017-04-18,53,False
2017-04-19,51,False
2017-04-20,50,False
2017-04-21,54,False
2017-04-22,49,False
2017-04-23,47,False
2017-04-24,59,False
2017-04-25,53,False
2017-04-26,56,False
2017-04-27,63,False
2017-04-28,58,False
2017-04-29,49,False
2017-04-30,55,False
2017-05-01,63,False
2017-05-02,60,False
2017-05-03,58,False
2017-05-04,59,False
2017-05-05,65,False
2017-05-06,63,False
2017-05-07,52,False
2017-05-08,57,False
2017-05-09,55,False
2017-05-10,56,False
2017-05-11,52,False
2017-05-12,55,False
2017-05-13,51,False
2017-05-14,53,False
2017-05-15,57,False
2017-05-16,56,False
2017-05-17,64,False
2017-05-18,67,False
2017-05-19,70,False
2017-05-20,57,False
2017-05-21,62,False
2017-05-22,59,False
2017-05-23,60,False
2017-05-24,57,False
2017-05-25,57,False
2017-05-26,64,False
2017-05-27,63,False
2017-05-28,69,False
2017-05-29,57,False
