date,Gilead,isPartial
2012-02-17,99,False
2012-02-18,48,False
2012-02-19,52,False
2012-02-20,41,False
2012-02-21,62,False
2012-02-22,48,False
2012-02-23,41,False
2012-02-24,49,False
2012-02-25,21,False
2012-02-26,30,False
2012-02-27,36,False
2012-02-28,42,False
2012-02-29,42,False
2012-03-01,26,False
2012-03-02,41,False
2012-03-03,34,False
2012-03-04,43,False
2012-03-05,49,False
2012-03-06,43,False
2012-03-07,62,False
2012-03-08,29,False
2012-03-09,30,False
2012-03-10,25,False
2012-03-11,28,False
2012-03-12,47,False
2012-03-13,38,False
2012-03-14,54,False
2012-03-15,38,False
2012-03-16,37,False
2012-03-17,25,False
2012-03-18,35,False
2012-03-19,39,False
2012-03-20,53,False
2012-03-21,55,False
2012-03-22,45,False
2012-03-23,30,False
2012-03-24,25,False
2012-03-25,33,False
2012-03-26,29,False
2012-03-27,42,False
2012-03-28,47,False
2012-03-29,45,False
2012-03-30,35,False
2012-03-31,21,False
2012-04-01,42,False
2012-04-02,35,False
2012-04-03,24,False
2012-04-04,49,False
2012-04-05,36,False
2012-04-06,28,False
2012-04-07,30,False
2012-04-08,39,False
2012-04-09,39,False
2012-04-10,38,False
2012-04-11,29,False
2012-04-12,53,False
2012-04-13,40,False
2012-04-14,21,False
2012-04-15,35,False
2012-04-16,43,False
2012-04-17,55,False
2012-04-18,47,False
2012-04-19,71,False
2012-04-20,51,False
2012-04-21,36,False
2012-04-22,20,False
2012-04-23,40,False
2012-04-24,38,False
2012-04-25,44,False
2012-04-26,41,False
2012-04-27,38,False
2012-04-28,27,False
2012-04-29,46,False
2012-04-30,33,False
2012-05-01,48,False
2012-05-02,50,False
2012-05-03,41,False
2012-05-04,41,False
2012-05-05,27,False
2012-05-06,28,False
2012-05-07,50,False
2012-05-08,49,False
2012-05-09,67,False
2012-05-10,44,False
2012-05-11,100,False
2012-05-12,52,False
2012-05-13,30,False
2012-05-14,65,False
2012-05-15,61,False
2012-05-16,40,False
2012-05-17,45,False
2012-05-18,27,False
2012-05-19,47,False
2012-05-20,39,False
2012-05-21,52,False
2012-05-22,51,False
2012-05-23,58,False
2012-05-24,46,False
2012-05-25,40,False
2012-05-26,28,False
2012-05-27,38,False
2012-05-28,23,False
2012-05-29,44,False
2012-05-30,47,False
2012-05-31,45,False
2012-06-01,37,False
2012-06-02,25,False
2012-06-03,30,False
2012-06-04,42,False
