date,Gilead,isPartial
2014-11-22,21,False
2014-11-23,22,False
2014-11-24,38,False
2014-11-25,38,False
2014-11-26,33,False
2014-11-27,28,False
2014-11-28,30,False
2014-11-29,22,False
2014-11-30,18,False
2014-12-01,32,False
2014-12-02,34,False
2014-12-03,39,False
2014-12-04,38,False
2014-12-05,41,False
2014-12-06,27,False
2014-12-07,26,False
2014-12-08,34,False
2014-12-09,38,False
2014-12-10,41,False
2014-12-11,42,False
2014-12-12,38,False
2014-12-13,25,False
2014-12-14,25,False
2014-12-15,31,False
2014-12-16,33,False
2014-12-17,34,False
2014-12-18,39,False
2014-12-19,35,False
2014-12-20,22,False
2014-12-21,24,False
2014-12-22,100,False
2014-12-23,96,False
2014-12-24,41,False
2014-12-25,23,False
2014-12-26,30,False
2014-12-27,26,False
2014-12-28,20,False
2014-12-29,44,False
2014-12-30,36,False
2014-12-31,30,False
2015-01-01,28,False
2015-01-02,36,False
2015-01-03,25,False
2015-01-04,26,False
2015-01-05,44,False
2015-01-06,54,False
2015-01-07,43,False
2015-01-08,42,False
2015-01-09,50,False
2015-01-10,34,False
2015-01-11,28,False
2015-01-12,50,False
2015-01-13,55,False
2015-01-14,49,False
2015-01-15,50,False
2015-01-16,41,False
2015-01-17,25,False
2015-01-18,32,False
2015-01-19,38,False
2015-01-20,44,False
2015-01-21,45,False
2015-01-22,38,False
2015-01-23,40,False
2015-01-24,27,False
2015-01-25,28,False
2015-01-26,38,False
2015-01-27,39,False
2015-01-28,42,False
2015-01-29,44,False
2015-01-30,40,False
2015-01-31,23,False
2015-02-01,16,False
2015-02-02,39,False
2015-02-03,67,False
2015-02-04,83,False
2015-02-05,64,False
2015-02-06,51,False
2015-02-07,31,False
2015-02-08,30,False
2015-02-09,43,False
2015-02-10,43,False
2015-02-11,45,False
2015-02-12,39,False
2015-02-13,40,False
2015-02-14,25,False
2015-02-15,29,False
2015-02-16,37,False
2015-02-17,39,False
2015-02-18,38,False
2015-02-19,43,False
2015-02-20,38,False
2015-02-21,24,False
2015-02-22,24,False
2015-02-23,34,False
2015-02-24,42,False
2015-02-25,49,False
2015-02-26,49,False
2015-02-27,40,False
2015-02-28,20,False
2015-03-01,25,False
2015-03-02,41,False
2015-03-03,40,False
2015-03-04,39,False
2015-03-05,42,False
2015-03-06,34,False
2015-03-07,23,False
2015-03-08,23,False
2015-03-09,38,False
2015-03-10,42,False
2015-03-11,38,False
2015-03-12,35,False
2015-03-13,34,False
2015-03-14,30,False
2015-03-15,28,False
2015-03-16,35,False
2015-03-17,41,False
2015-03-18,32,False
2015-03-19,37,False
2015-03-20,34,False
2015-03-21,22,False
2015-03-22,27,False
2015-03-23,50,False
2015-03-24,43,False
2015-03-25,36,False
2015-03-26,36,False
2015-03-27,38,False
2015-03-28,24,False
2015-03-29,24,False
2015-03-30,42,False
2015-03-31,35,False
2015-04-01,43,False
2015-04-02,40,False
2015-04-03,32,False
2015-04-04,21,False
2015-04-05,21,False
2015-04-06,30,False
2015-04-07,42,False
2015-04-08,44,False
2015-04-09,41,False
2015-04-10,32,False
