date,Regeneron,isPartial
2012-12-13,32,False
2012-12-14,47,False
2012-12-15,11,False
2012-12-16,27,False
2012-12-17,18,False
2012-12-18,28,False
2012-12-19,47,False
2012-12-20,61,False
2012-12-21,35,False
2012-12-22,0,False
2012-12-23,23,False
2012-12-24,17,False
2012-12-25,24,False
2012-12-26,26,False
2012-12-27,39,False
2012-12-28,35,False
2012-12-29,22,False
2012-12-30,11,False
2012-12-31,11,False
2013-01-01,35,False
2013-01-02,37,False
2013-01-03,59,False
2013-01-04,42,False
2013-01-05,21,False
2013-01-06,36,False
2013-01-07,57,False
2013-01-08,75,False
2013-01-09,91,False
2013-01-10,83,False
2013-01-11,77,False
2013-01-12,41,False
2013-01-13,36,False
2013-01-14,70,False
2013-01-15,60,False
2013-01-16,65,False
2013-01-17,44,False
2013-01-18,54,False
2013-01-19,26,False
2013-01-20,30,False
2013-01-21,26,False
2013-01-22,72,False
2013-01-23,51,False
2013-01-24,39,False
2013-01-25,45,False
2013-01-26,10,False
2013-01-27,20,False
2013-01-28,59,False
2013-01-29,42,False
2013-01-30,51,False
2013-01-31,69,False
2013-02-01,59,False
2013-02-02,10,False
2013-02-03,15,False
2013-02-04,47,False
2013-02-05,55,False
2013-02-06,78,False
2013-02-07,61,False
2013-02-08,49,False
2013-02-09,10,False
2013-02-10,31,False
2013-02-11,91,False
2013-02-12,75,False
2013-02-13,69,False
2013-02-14,70,False
2013-02-15,54,False
2013-02-16,15,False
2013-02-17,20,False
2013-02-18,25,False
2013-02-19,38,False
