date,Regeneron,isPartial
2017-02-06,27,False
2017-02-07,20,False
2017-02-08,48,False
2017-02-09,30,False
2017-02-10,50,False
2017-02-11,8,False
2017-02-12,18,False
2017-02-13,54,False
2017-02-14,32,False
2017-02-15,39,False
2017-02-16,41,False
2017-02-17,32,False
2017-02-18,29,False
2017-02-19,16,False
2017-02-20,37,False
2017-02-21,41,False
2017-02-22,20,False
2017-02-23,35,False
2017-02-24,26,False
2017-02-25,11,False
2017-02-26,13,False
2017-02-27,36,False
2017-02-28,45,False
2017-03-01,24,False
2017-03-02,33,False
2017-03-03,14,False
2017-03-04,18,False
2017-03-05,8,False
2017-03-06,34,False
2017-03-07,40,False
2017-03-08,44,False
2017-03-09,22,False
2017-03-10,47,False
2017-03-11,16,False
2017-03-12,12,False
2017-03-13,36,False
2017-03-14,23,False
2017-03-15,61,False
2017-03-16,41,False
2017-03-17,26,False
2017-03-18,40,False
2017-03-19,13,False
2017-03-20,32,False
2017-03-21,45,False
2017-03-22,25,False
2017-03-23,44,False
2017-03-24,52,False
2017-03-25,16,False
2017-03-26,20,False
2017-03-27,38,False
2017-03-28,80,False
2017-03-29,84,False
2017-03-30,51,False
2017-03-31,45,False
2017-04-01,16,False
2017-04-02,29,False
2017-04-03,27,False
2017-04-04,38,False
2017-04-05,41,False
2017-04-06,44,False
2017-04-07,36,False
2017-04-08,29,False
2017-04-09,19,False
2017-04-10,32,False
2017-04-11,35,False
2017-04-12,18,False
2017-04-13,22,False
2017-04-14,18,False
2017-04-15,11,False
2017-04-16,11,False
2017-04-17,19,False
2017-04-18,29,False
2017-04-19,31,False
2017-04-20,30,False
2017-04-21,38,False
2017-04-22,8,False
2017-04-23,23,False
2017-04-24,23,False
2017-04-25,45,False
2017-04-26,29,False
2017-04-27,25,False
2017-04-28,31,False
2017-04-29,21,False
2017-04-30,11,False
2017-05-01,37,False
2017-05-02,38,False
2017-05-03,43,False
2017-05-04,78,False
2017-05-05,43,False
2017-05-06,21,False
2017-05-07,16,False
2017-05-08,43,False
2017-05-09,41,False
2017-05-10,41,False
2017-05-11,56,False
2017-05-12,43,False
2017-05-13,45,False
2017-05-14,49,False
2017-05-15,91,False
2017-05-16,59,False
2017-05-17,54,False
2017-05-18,29,False
2017-05-19,23,False
2017-05-20,20,False
2017-05-21,17,False
2017-05-22,56,False
2017-05-23,33,False
2017-05-24,37,False
2017-05-25,50,False
2017-05-26,29,False
2017-05-27,6,False
2017-05-28,20,False
2017-05-29,15,False
