date,Regeneron,isPartial
2014-10-07,24,False
2014-10-08,52,False
2014-10-09,16,False
2014-10-10,33,False
2014-10-11,19,False
2014-10-12,19,False
2014-10-13,24,False
2014-10-14,31,False
2014-10-15,47,False
2014-10-16,28,False
2014-10-17,62,False
2014-10-18,19,False
2014-10-19,5,False
2014-10-20,43,False
2014-10-21,27,False
2014-10-22,47,False
2014-10-23,60,False
2014-10-24,58,False
2014-10-25,19,False
2014-10-26,5,False
2014-10-27,35,False
2014-10-28,39,False
2014-10-29,47,False
2014-10-30,20,False
2014-10-31,34,False
2014-11-01,14,False
2014-11-02,14,False
2014-11-03,32,False
2014-11-04,70,False
2014-11-05,46,False
2014-11-06,63,False
2014-11-07,40,False
2014-11-08,32,False
2014-11-09,5,False
2014-11-10,23,False
2014-11-11,27,False
2014-11-12,35,False
2014-11-13,31,False
2014-11-14,48,False
2014-11-15,28,False
2014-11-16,36,False
2014-11-17,54,False
2014-11-18,66,False
2014-11-19,52,False
2014-11-20,31,False
2014-11-21,32,False
2014-11-22,14,False
2014-11-23,18,False
2014-11-24,81,False
2014-11-25,58,False
2014-11-26,46,False
2014-11-27,24,False
2014-11-28,16,False
2014-11-29,14,False
2014-11-30,4,False
2014-12-01,41,False
