date,Regeneron,isPartial
2015-05-20,58,False
2015-05-21,42,False
2015-05-22,31,False
2015-05-23,11,False
2015-05-24,19,False
2015-05-25,7,False
2015-05-26,25,False
2015-05-27,25,False
2015-05-28,27,False
2015-05-29,17,False
2015-05-30,14,False
2015-05-31,19,False
2015-06-01,25,False
2015-06-02,18,False
2015-06-03,23,False
2015-06-04,24,False
2015-06-05,27,False
2015-06-06,8,False
2015-06-07,17,False
2015-06-08,25,False
2015-06-09,100,False
2015-06-10,85,False
2015-06-11,30,False
2015-06-12,27,False
2015-06-13,11,False
2015-06-14,11,False
2015-06-15,23,False
2015-06-16,30,False
2015-06-17,48,False
2015-06-18,30,False
2015-06-19,34,False
2015-06-20,14,False
2015-06-21,6,False
2015-06-22,28,False
2015-06-23,35,False
2015-06-24,37,False
2015-06-25,22,False
2015-06-26,24,False
2015-06-27,11,False
2015-06-28,20,False
2015-06-29,47,False
2015-06-30,44,False
2015-07-01,19,False
2015-07-02,14,False
2015-07-03,13,False
2015-07-04,11,False
2015-07-05,3,False
2015-07-06,21,False
2015-07-07,23,False
2015-07-08,23,False
2015-07-09,36,False
2015-07-10,29,False
2015-07-11,14,False
2015-07-12,6,False
2015-07-13,28,False
2015-07-14,21,False
2015-07-15,21,False
2015-07-16,24,False
2015-07-17,17,False
2015-07-18,24,False
2015-07-19,12,False
2015-07-20,31,False
2015-07-21,17,False
2015-07-22,33,False
2015-07-23,42,False
2015-07-24,63,False
2015-07-25,33,False
2015-07-26,22,False
2015-07-27,55,False
2015-07-28,67,False
2015-07-29,44,False
2015-07-30,26,False
2015-07-31,32,False
2015-08-01,25,False
2015-08-02,6,False
2015-08-03,16,False
2015-08-04,96,False
2015-08-05,37,False
2015-08-06,42,False
2015-08-07,27,False
2015-08-08,17,False
2015-08-09,0,False
2015-08-10,35,False
2015-08-11,35,False
2015-08-12,30,False
2015-08-13,45,False
2015-08-14,22,False
2015-08-15,6,False
2015-08-16,11,False
2015-08-17,21,False
2015-08-18,25,False
