date,Regeneron,isPartial
2018-04-21,22,False
2018-04-22,17,False
2018-04-23,35,False
2018-04-24,43,False
2018-04-25,40,False
2018-04-26,41,False
2018-04-27,39,False
2018-04-28,15,False
2018-04-29,28,False
2018-04-30,38,False
2018-05-01,52,False
2018-05-02,47,False
2018-05-03,56,False
2018-05-04,48,False
2018-05-05,23,False
2018-05-06,15,False
2018-05-07,37,False
2018-05-08,35,False
2018-05-09,37,False
2018-05-10,40,False
2018-05-11,61,False
2018-05-12,26,False
2018-05-13,15,False
2018-05-14,48,False
2018-05-15,40,False
2018-05-16,42,False
2018-05-17,43,False
2018-05-18,45,False
2018-05-19,16,False
2018-05-20,12,False
2018-05-21,32,False
2018-05-22,37,False
2018-05-23,24,False
2018-05-24,34,False
2018-05-25,22,False
2018-05-26,16,False
2018-05-27,7,False
2018-05-28,19,False
2018-05-29,35,False
2018-05-30,30,False
2018-05-31,31,False
2018-06-01,42,False
2018-06-02,12,False
2018-06-03,19,False
2018-06-04,45,False
2018-06-05,39,False
2018-06-06,36,False
2018-06-07,46,False
2018-06-08,36,False
2018-06-09,12,False
2018-06-10,9,False
2018-06-11,35,False
2018-06-12,36,False
2018-06-13,33,False
2018-06-14,33,False
2018-06-15,45,False
2018-06-16,18,False
2018-06-17,9,False
2018-06-18,23,False
2018-06-19,46,False
2018-06-20,34,False
2018-06-21,49,False
2018-06-22,31,False
2018-06-23,19,False
