date,Walgreens,isPartial
2015-12-16,33,False
2015-12-17,33,False
2015-12-18,35,False
2015-12-19,35,False
2015-12-20,37,False
2015-12-21,38,False
2015-12-22,40,False
2015-12-23,45,False
2015-12-24,59,False
2015-12-25,100,False
2015-12-26,40,False
2015-12-27,29,False
2015-12-28,28,False
2015-12-29,28,False
2015-12-30,29,False
2015-12-31,32,False
2016-01-01,28,False
2016-01-02,25,False
2016-01-03,25,False
2016-01-04,25,False
2016-01-05,24,False
2016-01-06,23,False
2016-01-07,22,False
2016-01-08,22,False
2016-01-09,22,False
2016-01-10,21,False
2016-01-11,21,False
2016-01-12,20,False
2016-01-13,20,False
2016-01-14,20,False
2016-01-15,21,False
2016-01-16,21,False
2016-01-17,22,False
2016-01-18,21,False
2016-01-19,21,False
2016-01-20,21,False
2016-01-21,21,False
2016-01-22,22,False
2016-01-23,21,False
2016-01-24,20,False
2016-01-25,22,False
2016-01-26,21,False
2016-01-27,21,False
2016-01-28,21,False
2016-01-29,21,False
2016-01-30,20,False
2016-01-31,21,False
2016-02-01,21,False
2016-02-02,21,False
2016-02-03,21,False
2016-02-04,21,False
2016-02-05,22,False
2016-02-06,22,False
2016-02-07,22,False
2016-02-08,23,False
2016-02-09,22,False
2016-02-10,23,False
2016-02-11,23,False
2016-02-12,24,False
2016-02-13,24,False
2016-02-14,25,False
2016-02-15,22,False
2016-02-16,21,False
2016-02-17,21,False
2016-02-18,21,False
2016-02-19,21,False
2016-02-20,21,False
2016-02-21,22,False
2016-02-22,22,False
2016-02-23,21,False
2016-02-24,21,False
2016-02-25,20,False
2016-02-26,21,False
2016-02-27,20,False
2016-02-28,22,False
2016-02-29,21,False
2016-03-01,21,False
2016-03-02,21,False
2016-03-03,20,False
2016-03-04,21,False
2016-03-05,21,False
2016-03-06,22,False
2016-03-07,22,False
2016-03-08,21,False
2016-03-09,20,False
2016-03-10,20,False
2016-03-11,22,False
2016-03-12,21,False
2016-03-13,21,False
2016-03-14,23,False
2016-03-15,21,False
2016-03-16,21,False
2016-03-17,20,False
2016-03-18,22,False
2016-03-19,21,False
2016-03-20,22,False
2016-03-21,22,False
2016-03-22,22,False
2016-03-23,21,False
2016-03-24,22,False
2016-03-25,23,False
2016-03-26,23,False
2016-03-27,29,False
2016-03-28,24,False
2016-03-29,23,False
2016-03-30,22,False
2016-03-31,21,False
2016-04-01,22,False
2016-04-02,21,False
2016-04-03,23,False
2016-04-04,23,False
2016-04-05,21,False
2016-04-06,21,False
2016-04-07,22,False
2016-04-08,22,False
2016-04-09,22,False
2016-04-10,23,False
2016-04-11,22,False
2016-04-12,22,False
2016-04-13,21,False
2016-04-14,20,False
2016-04-15,22,False
2016-04-16,21,False
2016-04-17,23,False
2016-04-18,22,False
2016-04-19,22,False
2016-04-20,22,False
2016-04-21,22,False
2016-04-22,22,False
2016-04-23,22,False
2016-04-24,23,False
2016-04-25,22,False
2016-04-26,22,False
2016-04-27,22,False
2016-04-28,21,False
2016-04-29,22,False
2016-04-30,23,False
2016-05-01,25,False
2016-05-02,26,False
2016-05-03,25,False
2016-05-04,25,False
