date,Walgreens,isPartial
2012-05-13,86,False
2012-05-14,80,False
2012-05-15,78,False
2012-05-16,74,False
2012-05-17,75,False
2012-05-18,73,False
2012-05-19,69,False
2012-05-20,80,False
2012-05-21,79,False
2012-05-22,76,False
2012-05-23,77,False
2012-05-24,75,False
2012-05-25,76,False
2012-05-26,71,False
2012-05-27,76,False
2012-05-28,66,False
2012-05-29,79,False
2012-05-30,78,False
2012-05-31,75,False
2012-06-01,80,False
2012-06-02,73,False
2012-06-03,82,False
2012-06-04,81,False
2012-06-05,78,False
2012-06-06,78,False
2012-06-07,77,False
2012-06-08,76,False
2012-06-09,72,False
2012-06-10,76,False
2012-06-11,79,False
2012-06-12,78,False
2012-06-13,78,False
2012-06-14,81,False
2012-06-15,85,False
2012-06-16,87,False
2012-06-17,88,False
2012-06-18,79,False
2012-06-19,85,False
2012-06-20,82,False
2012-06-21,75,False
2012-06-22,78,False
2012-06-23,76,False
2012-06-24,84,False
2012-06-25,84,False
2012-06-26,79,False
2012-06-27,79,False
2012-06-28,74,False
2012-06-29,80,False
2012-06-30,74,False
2012-07-01,82,False
2012-07-02,78,False
2012-07-03,77,False
2012-07-04,62,False
2012-07-05,75,False
2012-07-06,79,False
2012-07-07,79,False
2012-07-08,84,False
2012-07-09,85,False
2012-07-10,80,False
2012-07-11,80,False
2012-07-12,74,False
2012-07-13,82,False
2012-07-14,74,False
2012-07-15,81,False
2012-07-16,83,False
2012-07-17,80,False
2012-07-18,82,False
2012-07-19,84,False
2012-07-20,81,False
2012-07-21,77,False
2012-07-22,85,False
2012-07-23,84,False
2012-07-24,84,False
2012-07-25,80,False
2012-07-26,80,False
2012-07-27,79,False
2012-07-28,74,False
2012-07-29,83,False
2012-07-30,87,False
2012-07-31,82,False
2012-08-01,83,False
2012-08-02,85,False
2012-08-03,84,False
2012-08-04,82,False
2012-08-05,92,False
2012-08-06,89,False
2012-08-07,83,False
2012-08-08,85,False
2012-08-09,83,False
2012-08-10,85,False
2012-08-11,79,False
2012-08-12,87,False
2012-08-13,86,False
2012-08-14,87,False
2012-08-15,89,False
2012-08-16,84,False
2012-08-17,90,False
2012-08-18,84,False
2012-08-19,96,False
2012-08-20,92,False
2012-08-21,87,False
2012-08-22,84,False
2012-08-23,83,False
2012-08-24,82,False
2012-08-25,80,False
2012-08-26,91,False
2012-08-27,89,False
2012-08-28,82,False
2012-08-29,83,False
2012-08-30,80,False
2012-08-31,83,False
2012-09-01,81,False
2012-09-02,85,False
2012-09-03,78,False
2012-09-04,83,False
2012-09-05,81,False
2012-09-06,82,False
2012-09-07,84,False
2012-09-08,80,False
2012-09-09,87,False
2012-09-10,86,False
2012-09-11,81,False
2012-09-12,76,False
2012-09-13,80,False
2012-09-14,79,False
2012-09-15,76,False
2012-09-16,86,False
2012-09-17,88,False
2012-09-18,80,False
2012-09-19,85,False
2012-09-20,79,False
2012-09-21,79,False
2012-09-22,77,False
2012-09-23,84,False
2012-09-24,86,False
2012-09-25,82,False
2012-09-26,79,False
2012-09-27,79,False
2012-09-28,82,False
2012-09-29,78,False
2012-09-30,88,False
2012-10-01,87,False
2012-10-02,84,False
2012-10-03,80,False
2012-10-04,78,False
2012-10-05,80,False
2012-10-06,77,False
2012-10-07,82,False
2012-10-08,85,False
2012-10-09,83,False
2012-10-10,80,False
2012-10-11,76,False
2012-10-12,80,False
