date,Adobe,isPartial
2015-12-07,82,False
2015-12-08,87,False
2015-12-09,88,False
2015-12-10,87,False
2015-12-11,86,False
2015-12-12,73,False
2015-12-13,72,False
2015-12-14,81,False
2015-12-15,88,False
2015-12-16,84,False
2015-12-17,82,False
2015-12-18,80,False
2015-12-19,69,False
2015-12-20,68,False
2015-12-21,78,False
2015-12-22,81,False
2015-12-23,80,False
2015-12-24,68,False
2015-12-25,70,False
2015-12-26,70,False
2015-12-27,68,False
2015-12-28,78,False
2015-12-29,83,False
2015-12-30,83,False
2015-12-31,68,False
2016-01-01,52,False
2016-01-02,58,False
2016-01-03,58,False
2016-01-04,69,False
2016-01-05,67,False
2016-01-06,69,False
2016-01-07,70,False
2016-01-08,69,False
2016-01-09,58,False
2016-01-10,58,False
2016-01-11,68,False
2016-01-12,69,False
2016-01-13,73,False
2016-01-14,70,False
2016-01-15,66,False
2016-01-16,58,False
2016-01-17,56,False
2016-01-18,67,False
2016-01-19,70,False
2016-01-20,71,False
2016-01-21,75,False
2016-01-22,68,False
2016-01-23,55,False
2016-01-24,57,False
2016-01-25,70,False
2016-01-26,71,False
2016-01-27,70,False
2016-01-28,68,False
2016-01-29,66,False
2016-01-30,58,False
2016-01-31,57,False
2016-02-01,68,False
2016-02-02,69,False
2016-02-03,70,False
2016-02-04,73,False
2016-02-05,67,False
2016-02-06,57,False
2016-02-07,57,False
2016-02-08,64,False
2016-02-09,70,False
2016-02-10,73,False
2016-02-11,70,False
2016-02-12,66,False
2016-02-13,57,False
2016-02-14,56,False
2016-02-15,68,False
2016-02-16,69,False
2016-02-17,72,False
2016-02-18,74,False
2016-02-19,65,False
2016-02-20,61,False
2016-02-21,58,False
2016-02-22,66,False
2016-02-23,71,False
2016-02-24,68,False
2016-02-25,69,False
2016-02-26,65,False
2016-02-27,57,False
2016-02-28,57,False
2016-02-29,64,False
2016-03-01,67,False
2016-03-02,66,False
2016-03-03,71,False
2016-03-04,67,False
2016-03-05,52,False
2016-03-06,55,False
2016-03-07,67,False
2016-03-08,65,False
2016-03-09,67,False
2016-03-10,68,False
2016-03-11,68,False
2016-03-12,58,False
2016-03-13,55,False
2016-03-14,67,False
2016-03-15,72,False
2016-03-16,67,False
2016-03-17,69,False
2016-03-18,65,False
2016-03-19,55,False
2016-03-20,57,False
2016-03-21,66,False
2016-03-22,70,False
2016-03-23,65,False
2016-03-24,65,False
2016-03-25,60,False
2016-03-26,51,False
2016-03-27,53,False
2016-03-28,63,False
2016-03-29,67,False
2016-03-30,68,False
2016-03-31,65,False
2016-04-01,62,False
2016-04-02,51,False
2016-04-03,51,False
2016-04-04,64,False
2016-04-05,65,False
2016-04-06,65,False
2016-04-07,64,False
2016-04-08,70,False
2016-04-09,60,False
2016-04-10,55,False
2016-04-11,68,False
2016-04-12,68,False
2016-04-13,67,False
2016-04-14,66,False
2016-04-15,63,False
2016-04-16,52,False
2016-04-17,50,False
2016-04-18,66,False
2016-04-19,65,False
2016-04-20,65,False
2016-04-21,64,False
2016-04-22,59,False
2016-04-23,50,False
2016-04-24,50,False
2016-04-25,62,False
2016-04-26,65,False
2016-04-27,63,False
2016-04-28,63,False
2016-04-29,60,False
2016-04-30,50,False
2016-05-01,51,False
2016-05-02,57,False
2016-05-03,61,False
2016-05-04,64,False
