date,Adobe,isPartial
2018-03-25,50,False
2018-03-26,73,False
2018-03-27,71,False
2018-03-28,71,False
2018-03-29,67,False
2018-03-30,58,False
2018-03-31,48,False
2018-04-01,47,False
2018-04-02,63,False
2018-04-03,70,False
2018-04-04,73,False
2018-04-05,70,False
2018-04-06,64,False
2018-04-07,48,False
2018-04-08,51,False
2018-04-09,71,False
2018-04-10,73,False
2018-04-11,71,False
2018-04-12,71,False
2018-04-13,65,False
2018-04-14,47,False
2018-04-15,50,False
2018-04-16,71,False
2018-04-17,71,False
2018-04-18,70,False
2018-04-19,68,False
2018-04-20,62,False
2018-04-21,45,False
2018-04-22,48,False
2018-04-23,67,False
2018-04-24,68,False
2018-04-25,68,False
2018-04-26,67,False
2018-04-27,62,False
2018-04-28,46,False
2018-04-29,46,False
2018-04-30,63,False
2018-05-01,61,False
2018-05-02,65,False
2018-05-03,66,False
2018-05-04,61,False
2018-05-05,46,False
2018-05-06,46,False
2018-05-07,65,False
2018-05-08,70,False
2018-05-09,68,False
2018-05-10,65,False
2018-05-11,63,False
2018-05-12,45,False
2018-05-13,46,False
2018-05-14,66,False
2018-05-15,71,False
2018-05-16,70,False
2018-05-17,70,False
2018-05-18,64,False
2018-05-19,44,False
2018-05-20,47,False
2018-05-21,64,False
2018-05-22,71,False
2018-05-23,69,False
2018-05-24,66,False
2018-05-25,60,False
2018-05-26,43,False
2018-05-27,44,False
2018-05-28,57,False
2018-05-29,65,False
2018-05-30,65,False
2018-05-31,65,False
2018-06-01,59,False
2018-06-02,45,False
2018-06-03,45,False
2018-06-04,64,False
2018-06-05,65,False
2018-06-06,66,False
2018-06-07,65,False
2018-06-08,60,False
2018-06-09,45,False
2018-06-10,45,False
2018-06-11,61,False
2018-06-12,64,False
2018-06-13,64,False
2018-06-14,65,False
2018-06-15,56,False
2018-06-16,40,False
2018-06-17,40,False
2018-06-18,58,False
2018-06-19,64,False
2018-06-20,63,False
2018-06-21,61,False
2018-06-22,56,False
2018-06-23,41,False
