date,Adobe,isPartial
2016-07-01,66,False
2016-07-02,54,False
2016-07-03,54,False
2016-07-04,65,False
2016-07-05,71,False
2016-07-06,62,False
2016-07-07,68,False
2016-07-08,68,False
2016-07-09,51,False
2016-07-10,49,False
2016-07-11,64,False
2016-07-12,68,False
2016-07-13,68,False
2016-07-14,67,False
2016-07-15,64,False
2016-07-16,51,False
2016-07-17,54,False
2016-07-18,64,False
2016-07-19,67,False
2016-07-20,66,False
2016-07-21,69,False
2016-07-22,62,False
2016-07-23,53,False
2016-07-24,52,False
2016-07-25,68,False
2016-07-26,71,False
2016-07-27,73,False
2016-07-28,71,False
2016-07-29,66,False
2016-07-30,55,False
2016-07-31,55,False
2016-08-01,68,False
2016-08-02,70,False
2016-08-03,71,False
2016-08-04,69,False
2016-08-05,64,False
2016-08-06,52,False
2016-08-07,51,False
2016-08-08,68,False
2016-08-09,70,False
2016-08-10,69,False
2016-08-11,69,False
2016-08-12,65,False
2016-08-13,53,False
2016-08-14,53,False
2016-08-15,67,False
2016-08-16,71,False
2016-08-17,68,False
2016-08-18,68,False
2016-08-19,64,False
2016-08-20,53,False
2016-08-21,52,False
2016-08-22,70,False
2016-08-23,73,False
2016-08-24,69,False
2016-08-25,71,False
2016-08-26,65,False
2016-08-27,53,False
2016-08-28,52,False
2016-08-29,69,False
2016-08-30,71,False
2016-08-31,70,False
2016-09-01,70,False
2016-09-02,65,False
2016-09-03,53,False
2016-09-04,54,False
2016-09-05,64,False
2016-09-06,71,False
2016-09-07,73,False
2016-09-08,72,False
2016-09-09,65,False
2016-09-10,53,False
2016-09-11,55,False
