date,Skyworks,isPartial
2013-06-12,3,False
2013-06-13,9,False
2013-06-14,6,False
2013-06-15,4,False
2013-06-16,3,False
2013-06-17,4,False
2013-06-18,5,False
2013-06-19,7,False
2013-06-20,4,False
2013-06-21,6,False
2013-06-22,8,False
2013-06-23,6,False
2013-06-24,7,False
2013-06-25,9,False
2013-06-26,9,False
2013-06-27,8,False
2013-06-28,9,False
2013-06-29,8,False
