date,Skyworks,isPartial
2017-09-24,3,False
2017-09-25,5,False
2017-09-26,5,False
2017-09-27,2,False
2017-09-28,3,False
2017-09-29,4,False
2017-09-30,3,False
2017-10-01,2,False
2017-10-02,3,False
2017-10-03,4,False
2017-10-04,3,False
2017-10-05,3,False
2017-10-06,2,False
