date,CA Inc,isPartial
2016-04-16,41,False
2016-04-17,28,False
2016-04-18,83,False
2016-04-19,80,False
2016-04-20,92,False
2016-04-21,82,False
2016-04-22,80,False
2016-04-23,39,False
2016-04-24,25,False
2016-04-25,71,False
2016-04-26,95,False
2016-04-27,81,False
2016-04-28,90,False
2016-04-29,80,False
2016-04-30,40,False
2016-05-01,22,False
2016-05-02,94,False
2016-05-03,89,False
2016-05-04,83,False
