date,CA Inc,isPartial
2011-12-05,68,False
2011-12-06,68,False
2011-12-07,66,False
2011-12-08,76,False
2011-12-09,56,False
2011-12-10,40,False
2011-12-11,33,False
2011-12-12,52,False
2011-12-13,74,False
2011-12-14,60,False
2011-12-15,66,False
2011-12-16,78,False
2011-12-17,34,False
2011-12-18,21,False
2011-12-19,56,False
2011-12-20,72,False
2011-12-21,59,False
2011-12-22,74,False
2011-12-23,53,False
2011-12-24,18,False
2011-12-25,8,False
2011-12-26,33,False
2011-12-27,73,False
2011-12-28,60,False
2011-12-29,59,False
2011-12-30,73,False
2011-12-31,21,False
2012-01-01,18,False
2012-01-02,44,False
2012-01-03,62,False
2012-01-04,70,False
2012-01-05,82,False
2012-01-06,77,False
2012-01-07,28,False
2012-01-08,18,False
2012-01-09,67,False
2012-01-10,67,False
2012-01-11,91,False
2012-01-12,98,False
2012-01-13,68,False
2012-01-14,32,False
2012-01-15,29,False
2012-01-16,69,False
2012-01-17,71,False
2012-01-18,97,False
2012-01-19,83,False
2012-01-20,89,False
2012-01-21,39,False
2012-01-22,15,False
2012-01-23,77,False
2012-01-24,79,False
2012-01-25,89,False
2012-01-26,70,False
