date,CA Inc,isPartial
2014-05-15,72,False
2014-05-16,53,False
2014-05-17,29,False
2014-05-18,31,False
2014-05-19,83,False
2014-05-20,81,False
2014-05-21,71,False
2014-05-22,82,False
2014-05-23,68,False
2014-05-24,33,False
2014-05-25,23,False
2014-05-26,16,False
2014-05-27,65,False
2014-05-28,81,False
2014-05-29,72,False
2014-05-30,73,False
2014-05-31,36,False
2014-06-01,29,False
2014-06-02,85,False
2014-06-03,68,False
2014-06-04,74,False
2014-06-05,73,False
2014-06-06,64,False
2014-06-07,21,False
2014-06-08,25,False
2014-06-09,79,False
2014-06-10,82,False
2014-06-11,76,False
2014-06-12,88,False
2014-06-13,73,False
2014-06-14,35,False
2014-06-15,14,False
2014-06-16,61,False
2014-06-17,59,False
2014-06-18,74,False
2014-06-19,66,False
2014-06-20,71,False
2014-06-21,37,False
2014-06-22,22,False
2014-06-23,65,False
2014-06-24,74,False
2014-06-25,72,False
2014-06-26,83,False
2014-06-27,64,False
2014-06-28,43,False
2014-06-29,38,False
2014-06-30,73,False
2014-07-01,67,False
2014-07-02,82,False
2014-07-03,63,False
2014-07-04,27,False
2014-07-05,18,False
2014-07-06,16,False
2014-07-07,80,False
2014-07-08,68,False
2014-07-09,69,False
2014-07-10,72,False
2014-07-11,71,False
2014-07-12,30,False
2014-07-13,30,False
2014-07-14,86,False
2014-07-15,68,False
2014-07-16,77,False
2014-07-17,58,False
2014-07-18,62,False
2014-07-19,29,False
2014-07-20,26,False
2014-07-21,70,False
2014-07-22,81,False
2014-07-23,77,False
2014-07-24,74,False
