date,CA Inc,isPartial
2018-02-28,76,False
2018-03-01,78,False
2018-03-02,72,False
2018-03-03,32,False
2018-03-04,23,False
2018-03-05,75,False
2018-03-06,80,False
2018-03-07,84,False
2018-03-08,85,False
2018-03-09,79,False
2018-03-10,28,False
2018-03-11,24,False
2018-03-12,87,False
2018-03-13,86,False
2018-03-14,72,False
2018-03-15,79,False
2018-03-16,75,False
2018-03-17,32,False
2018-03-18,19,False
2018-03-19,78,False
2018-03-20,73,False
2018-03-21,81,False
2018-03-22,89,False
2018-03-23,69,False
2018-03-24,32,False
2018-03-25,26,False
2018-03-26,70,False
2018-03-27,89,False
2018-03-28,87,False
2018-03-29,78,False
2018-03-30,70,False
2018-03-31,35,False
2018-04-01,23,False
2018-04-02,82,False
2018-04-03,82,False
2018-04-04,84,False
2018-04-05,83,False
2018-04-06,85,False
2018-04-07,27,False
2018-04-08,21,False
2018-04-09,78,False
2018-04-10,73,False
2018-04-11,75,False
2018-04-12,76,False
2018-04-13,77,False
2018-04-14,30,False
2018-04-15,21,False
2018-04-16,83,False
2018-04-17,71,False
2018-04-18,67,False
2018-04-19,77,False
2018-04-20,70,False
2018-04-21,29,False
2018-04-22,24,False
2018-04-23,64,False
2018-04-24,86,False
2018-04-25,65,False
2018-04-26,73,False
2018-04-27,64,False
2018-04-28,23,False
2018-04-29,17,False
2018-04-30,73,False
2018-05-01,81,False
2018-05-02,78,False
2018-05-03,82,False
2018-05-04,68,False
2018-05-05,29,False
2018-05-06,18,False
2018-05-07,64,False
2018-05-08,78,False
2018-05-09,80,False
2018-05-10,72,False
2018-05-11,67,False
2018-05-12,25,False
2018-05-13,19,False
2018-05-14,73,False
2018-05-15,83,False
2018-05-16,73,False
2018-05-17,85,False
2018-05-18,81,False
2018-05-19,22,False
2018-05-20,19,False
2018-05-21,69,False
2018-05-22,76,False
2018-05-23,65,False
2018-05-24,68,False
2018-05-25,66,False
2018-05-26,30,False
2018-05-27,24,False
2018-05-28,30,False
2018-05-29,77,False
2018-05-30,84,False
2018-05-31,89,False
2018-06-01,65,False
2018-06-02,31,False
2018-06-03,26,False
2018-06-04,81,False
2018-06-05,77,False
2018-06-06,82,False
2018-06-07,81,False
2018-06-08,77,False
2018-06-09,30,False
2018-06-10,27,False
2018-06-11,65,False
2018-06-12,83,False
2018-06-13,76,False
2018-06-14,75,False
2018-06-15,69,False
2018-06-16,36,False
2018-06-17,16,False
2018-06-18,76,False
2018-06-19,78,False
2018-06-20,76,False
2018-06-21,87,False
2018-06-22,74,False
2018-06-23,24,False
