date,CA Inc,isPartial
2010-12-24,22,False
2010-12-25,3,False
2010-12-26,26,False
2010-12-27,51,False
2010-12-28,78,False
2010-12-29,63,False
2010-12-30,63,False
2010-12-31,34,False
2011-01-01,16,False
2011-01-02,23,False
2011-01-03,69,False
2011-01-04,88,False
2011-01-05,77,False
2011-01-06,76,False
2011-01-07,78,False
2011-01-08,37,False
2011-01-09,32,False
2011-01-10,66,False
2011-01-11,85,False
2011-01-12,72,False
2011-01-13,80,False
2011-01-14,73,False
2011-01-15,35,False
2011-01-16,21,False
2011-01-17,55,False
2011-01-18,87,False
2011-01-19,71,False
2011-01-20,75,False
2011-01-21,68,False
2011-01-22,41,False
2011-01-23,22,False
2011-01-24,54,False
2011-01-25,77,False
2011-01-26,96,False
2011-01-27,75,False
2011-01-28,87,False
2011-01-29,31,False
2011-01-30,31,False
2011-01-31,62,False
2011-02-01,78,False
2011-02-02,69,False
2011-02-03,69,False
2011-02-04,70,False
2011-02-05,38,False
2011-02-06,16,False
2011-02-07,77,False
2011-02-08,85,False
2011-02-09,79,False
2011-02-10,74,False
2011-02-11,76,False
2011-02-12,21,False
2011-02-13,25,False
2011-02-14,73,False
2011-02-15,81,False
2011-02-16,76,False
2011-02-17,86,False
2011-02-18,75,False
2011-02-19,37,False
2011-02-20,22,False
2011-02-21,64,False
2011-02-22,71,False
2011-02-23,66,False
2011-02-24,97,False
2011-02-25,78,False
2011-02-26,40,False
2011-02-27,29,False
2011-02-28,74,False
2011-03-01,80,False
2011-03-02,83,False
2011-03-03,71,False
2011-03-04,75,False
2011-03-05,32,False
2011-03-06,26,False
2011-03-07,94,False
2011-03-08,89,False
2011-03-09,75,False
2011-03-10,68,False
2011-03-11,72,False
2011-03-12,27,False
2011-03-13,16,False
2011-03-14,67,False
2011-03-15,77,False
2011-03-16,66,False
2011-03-17,70,False
2011-03-18,52,False
2011-03-19,38,False
2011-03-20,27,False
2011-03-21,89,False
2011-03-22,91,False
2011-03-23,78,False
2011-03-24,75,False
2011-03-25,66,False
2011-03-26,39,False
2011-03-27,37,False
2011-03-28,94,False
2011-03-29,82,False
2011-03-30,73,False
2011-03-31,68,False
2011-04-01,54,False
2011-04-02,27,False
2011-04-03,25,False
2011-04-04,81,False
2011-04-05,100,False
2011-04-06,92,False
2011-04-07,78,False
2011-04-08,66,False
2011-04-09,36,False
2011-04-10,25,False
2011-04-11,75,False
2011-04-12,88,False
2011-04-13,86,False
2011-04-14,76,False
2011-04-15,81,False
2011-04-16,40,False
2011-04-17,25,False
2011-04-18,79,False
2011-04-19,91,False
2011-04-20,81,False
2011-04-21,74,False
2011-04-22,75,False
2011-04-23,24,False
2011-04-24,31,False
2011-04-25,76,False
2011-04-26,86,False
2011-04-27,81,False
2011-04-28,78,False
2011-04-29,77,False
2011-04-30,31,False
2011-05-01,27,False
2011-05-02,79,False
2011-05-03,81,False
2011-05-04,81,False
2011-05-05,81,False
2011-05-06,74,False
2011-05-07,32,False
2011-05-08,12,False
2011-05-09,75,False
2011-05-10,87,False
2011-05-11,83,False
