date,PayPal,isPartial
2017-09-22,77,False
2017-09-23,66,False
2017-09-24,67,False
2017-09-25,81,False
2017-09-26,79,False
2017-09-27,79,False
2017-09-28,77,False
2017-09-29,81,False
2017-09-30,72,False
2017-10-01,72,False
2017-10-02,85,False
2017-10-03,83,False
2017-10-04,83,False
2017-10-05,82,False
2017-10-06,78,False
2017-10-07,70,False
2017-10-08,70,False
2017-10-09,79,False
2017-10-10,84,False
2017-10-11,82,False
2017-10-12,81,False
2017-10-13,81,False
2017-10-14,69,False
2017-10-15,68,False
2017-10-16,83,False
2017-10-17,82,False
2017-10-18,81,False
2017-10-19,81,False
2017-10-20,81,False
2017-10-21,68,False
2017-10-22,67,False
2017-10-23,82,False
2017-10-24,83,False
2017-10-25,80,False
2017-10-26,79,False
2017-10-27,77,False
2017-10-28,68,False
2017-10-29,66,False
2017-10-30,81,False
2017-10-31,80,False
2017-11-01,83,False
2017-11-02,85,False
2017-11-03,83,False
2017-11-04,71,False
2017-11-05,72,False
2017-11-06,86,False
2017-11-07,86,False
2017-11-08,84,False
2017-11-09,84,False
2017-11-10,84,False
2017-11-11,75,False
2017-11-12,73,False
2017-11-13,90,False
2017-11-14,86,False
2017-11-15,85,False
2017-11-16,82,False
2017-11-17,80,False
2017-11-18,72,False
2017-11-19,72,False
2017-11-20,87,False
2017-11-21,88,False
2017-11-22,89,False
2017-11-23,80,False
2017-11-24,93,False
2017-11-25,84,False
2017-11-26,82,False
2017-11-27,100,False
2017-11-28,99,False
2017-11-29,91,False
2017-11-30,91,False
2017-12-01,89,False
2017-12-02,80,False
2017-12-03,80,False
2017-12-04,96,False
2017-12-05,98,False
2017-12-06,93,False
2017-12-07,92,False
2017-12-08,89,False
2017-12-09,79,False
2017-12-10,78,False
2017-12-11,95,False
2017-12-12,94,False
2017-12-13,93,False
2017-12-14,93,False
2017-12-15,92,False
2017-12-16,82,False
2017-12-17,78,False
2017-12-18,93,False
2017-12-19,94,False
2017-12-20,91,False
2017-12-21,88,False
2017-12-22,82,False
2017-12-23,71,False
2017-12-24,57,False
2017-12-25,55,False
2017-12-26,74,False
2017-12-27,85,False
2017-12-28,92,False
2017-12-29,89,False
2017-12-30,75,False
2017-12-31,63,False
2018-01-01,65,False
2018-01-02,90,False
2018-01-03,93,False
2018-01-04,93,False
2018-01-05,89,False
2018-01-06,78,False
2018-01-07,74,False
2018-01-08,87,False
2018-01-09,87,False
2018-01-10,90,False
2018-01-11,85,False
2018-01-12,84,False
2018-01-13,75,False
2018-01-14,72,False
2018-01-15,84,False
2018-01-16,85,False
2018-01-17,84,False
2018-01-18,82,False
2018-01-19,82,False
2018-01-20,71,False
2018-01-21,70,False
2018-01-22,80,False
2018-01-23,80,False
2018-01-24,82,False
2018-01-25,80,False
2018-01-26,76,False
2018-01-27,68,False
2018-01-28,69,False
2018-01-29,83,False
2018-01-30,84,False
2018-01-31,84,False
2018-02-01,91,False
2018-02-02,87,False
2018-02-03,73,False
2018-02-04,71,False
2018-02-05,84,False
2018-02-06,85,False
2018-02-07,84,False
2018-02-08,76,False
2018-02-09,77,False
2018-02-10,70,False
2018-02-11,68,False
2018-02-12,81,False
2018-02-13,78,False
