date,PayPal,isPartial
2017-03-12,68,False
2017-03-13,83,False
2017-03-14,82,False
2017-03-15,83,False
2017-03-16,79,False
2017-03-17,77,False
2017-03-18,72,False
2017-03-19,69,False
2017-03-20,82,False
2017-03-21,84,False
2017-03-22,78,False
2017-03-23,78,False
2017-03-24,75,False
2017-03-25,66,False
2017-03-26,64,False
2017-03-27,82,False
2017-03-28,81,False
2017-03-29,81,False
2017-03-30,81,False
2017-03-31,81,False
2017-04-01,72,False
2017-04-02,73,False
2017-04-03,81,False
2017-04-04,86,False
2017-04-05,81,False
2017-04-06,79,False
2017-04-07,78,False
2017-04-08,66,False
2017-04-09,63,False
2017-04-10,82,False
2017-04-11,83,False
2017-04-12,82,False
2017-04-13,79,False
2017-04-14,76,False
2017-04-15,66,False
2017-04-16,59,False
2017-04-17,75,False
2017-04-18,83,False
2017-04-19,81,False
2017-04-20,82,False
2017-04-21,77,False
2017-04-22,66,False
2017-04-23,65,False
2017-04-24,83,False
2017-04-25,81,False
2017-04-26,85,False
2017-04-27,83,False
2017-04-28,82,False
2017-04-29,71,False
2017-04-30,72,False
2017-05-01,86,False
2017-05-02,92,False
2017-05-03,89,False
2017-05-04,87,False
2017-05-05,82,False
2017-05-06,71,False
2017-05-07,69,False
2017-05-08,86,False
2017-05-09,88,False
2017-05-10,83,False
2017-05-11,83,False
2017-05-12,79,False
2017-05-13,71,False
2017-05-14,67,False
2017-05-15,84,False
2017-05-16,82,False
2017-05-17,78,False
2017-05-18,75,False
2017-05-19,74,False
2017-05-20,66,False
2017-05-21,63,False
2017-05-22,79,False
2017-05-23,77,False
2017-05-24,77,False
2017-05-25,74,False
2017-05-26,75,False
2017-05-27,63,False
2017-05-28,62,False
2017-05-29,73,False
