date,PayPal,isPartial
2013-05-22,86,False
2013-05-23,81,False
2013-05-24,80,False
2013-05-25,70,False
2013-05-26,69,False
2013-05-27,78,False
2013-05-28,87,False
2013-05-29,85,False
2013-05-30,87,False
2013-05-31,84,False
2013-06-01,73,False
2013-06-02,77,False
2013-06-03,92,False
2013-06-04,90,False
2013-06-05,84,False
2013-06-06,83,False
2013-06-07,100,False
2013-06-08,74,False
2013-06-09,74,False
2013-06-10,88,False
2013-06-11,85,False
2013-06-12,83,False
2013-06-13,83,False
2013-06-14,81,False
2013-06-15,73,False
2013-06-16,74,False
2013-06-17,87,False
2013-06-18,84,False
2013-06-19,82,False
2013-06-20,85,False
2013-06-21,82,False
2013-06-22,70,False
2013-06-23,72,False
2013-06-24,86,False
2013-06-25,86,False
2013-06-26,88,False
2013-06-27,85,False
2013-06-28,81,False
2013-06-29,76,False
2013-06-30,75,False
2013-07-01,92,False
2013-07-02,93,False
2013-07-03,90,False
2013-07-04,81,False
2013-07-05,78,False
2013-07-06,70,False
2013-07-07,75,False
2013-07-08,89,False
2013-07-09,90,False
2013-07-10,88,False
2013-07-11,86,False
2013-07-12,82,False
2013-07-13,73,False
2013-07-14,74,False
2013-07-15,89,False
2013-07-16,88,False
2013-07-17,88,False
2013-07-18,91,False
2013-07-19,85,False
2013-07-20,72,False
2013-07-21,73,False
2013-07-22,88,False
2013-07-23,88,False
2013-07-24,88,False
2013-07-25,84,False
2013-07-26,85,False
2013-07-27,72,False
2013-07-28,72,False
2013-07-29,88,False
2013-07-30,89,False
2013-07-31,92,False
2013-08-01,91,False
2013-08-02,85,False
2013-08-03,74,False
2013-08-04,76,False
2013-08-05,95,False
2013-08-06,90,False
2013-08-07,90,False
2013-08-08,88,False
2013-08-09,84,False
2013-08-10,72,False
2013-08-11,76,False
2013-08-12,92,False
2013-08-13,89,False
2013-08-14,87,False
2013-08-15,89,False
2013-08-16,87,False
2013-08-17,75,False
2013-08-18,76,False
2013-08-19,92,False
2013-08-20,93,False
2013-08-21,86,False
2013-08-22,83,False
2013-08-23,82,False
2013-08-24,73,False
2013-08-25,72,False
2013-08-26,84,False
2013-08-27,88,False
2013-08-28,87,False
2013-08-29,85,False
2013-08-30,83,False
2013-08-31,72,False
2013-09-01,75,False
2013-09-02,86,False
2013-09-03,90,False
2013-09-04,93,False
2013-09-05,89,False
2013-09-06,86,False
2013-09-07,76,False
2013-09-08,76,False
2013-09-09,88,False
2013-09-10,88,False
2013-09-11,87,False
2013-09-12,90,False
2013-09-13,85,False
2013-09-14,74,False
2013-09-15,77,False
2013-09-16,91,False
2013-09-17,88,False
2013-09-18,86,False
2013-09-19,80,False
2013-09-20,81,False
2013-09-21,68,False
2013-09-22,72,False
2013-09-23,89,False
2013-09-24,85,False
2013-09-25,83,False
2013-09-26,85,False
2013-09-27,78,False
2013-09-28,73,False
2013-09-29,76,False
2013-09-30,91,False
2013-10-01,86,False
2013-10-02,86,False
2013-10-03,83,False
2013-10-04,81,False
2013-10-05,74,False
2013-10-06,72,False
2013-10-07,91,False
2013-10-08,88,False
2013-10-09,88,False
2013-10-10,87,False
2013-10-11,82,False
2013-10-12,73,False
2013-10-13,76,False
2013-10-14,84,False
2013-10-15,85,False
2013-10-16,84,False
2013-10-17,84,False
2013-10-18,79,False
2013-10-19,73,False
2013-10-20,73,False
2013-10-21,86,False
2013-10-22,87,False
2013-10-23,84,False
2013-10-24,83,False
2013-10-25,80,False
2013-10-26,71,False
2013-10-27,72,False
2013-10-28,88,False
2013-10-29,87,False
2013-10-30,85,False
2013-10-31,84,False
2013-11-01,85,False
2013-11-02,78,False
2013-11-03,77,False
2013-11-04,93,False
2013-11-05,92,False
2013-11-06,90,False
