date,Western Digital,isPartial
2013-02-15,67,False
2013-02-16,60,False
2013-02-17,74,False
2013-02-18,59,False
2013-02-19,69,False
2013-02-20,59,False
2013-02-21,59,False
2013-02-22,67,False
2013-02-23,64,False
2013-02-24,55,False
2013-02-25,65,False
2013-02-26,59,False
2013-02-27,55,False
2013-02-28,62,False
2013-03-01,59,False
2013-03-02,68,False
2013-03-03,68,False
2013-03-04,67,False
2013-03-05,66,False
2013-03-06,61,False
2013-03-07,62,False
2013-03-08,58,False
2013-03-09,58,False
2013-03-10,57,False
2013-03-11,55,False
2013-03-12,64,False
2013-03-13,57,False
2013-03-14,58,False
2013-03-15,58,False
2013-03-16,48,False
2013-03-17,57,False
2013-03-18,54,False
2013-03-19,67,False
2013-03-20,57,False
2013-03-21,54,False
2013-03-22,55,False
2013-03-23,63,False
2013-03-24,55,False
2013-03-25,55,False
2013-03-26,53,False
2013-03-27,59,False
2013-03-28,60,False
2013-03-29,62,False
2013-03-30,59,False
2013-03-31,46,False
2013-04-01,54,False
2013-04-02,59,False
2013-04-03,63,False
2013-04-04,56,False
2013-04-05,56,False
2013-04-06,54,False
2013-04-07,54,False
2013-04-08,57,False
2013-04-09,55,False
2013-04-10,53,False
2013-04-11,54,False
2013-04-12,60,False
2013-04-13,47,False
2013-04-14,47,False
2013-04-15,49,False
2013-04-16,45,False
2013-04-17,55,False
2013-04-18,46,False
2013-04-19,48,False
2013-04-20,47,False
2013-04-21,49,False
2013-04-22,50,False
2013-04-23,49,False
2013-04-24,50,False
2013-04-25,55,False
2013-04-26,46,False
2013-04-27,46,False
2013-04-28,52,False
2013-04-29,54,False
2013-04-30,47,False
2013-05-01,42,False
2013-05-02,49,False
2013-05-03,46,False
2013-05-04,49,False
2013-05-05,43,False
2013-05-06,49,False
2013-05-07,46,False
2013-05-08,47,False
2013-05-09,40,False
2013-05-10,53,False
2013-05-11,49,False
2013-05-12,46,False
2013-05-13,43,False
2013-05-14,49,False
2013-05-15,46,False
2013-05-16,56,False
2013-05-17,50,False
2013-05-18,42,False
2013-05-19,46,False
2013-05-20,45,False
2013-05-21,48,False
2013-05-22,50,False
2013-05-23,47,False
2013-05-24,45,False
2013-05-25,48,False
2013-05-26,52,False
2013-05-27,49,False
2013-05-28,52,False
2013-05-29,47,False
2013-05-30,49,False
2013-05-31,50,False
2013-06-01,44,False
2013-06-02,48,False
2013-06-03,53,False
2013-06-04,46,False
2013-06-05,44,False
2013-06-06,50,False
2013-06-07,41,False
2013-06-08,37,False
2013-06-09,42,False
2013-06-10,49,False
2013-06-11,49,False
2013-06-12,47,False
2013-06-13,53,False
2013-06-14,47,False
2013-06-15,49,False
2013-06-16,45,False
2013-06-17,46,False
2013-06-18,46,False
2013-06-19,49,False
2013-06-20,48,False
2013-06-21,42,False
2013-06-22,42,False
2013-06-23,47,False
2013-06-24,47,False
2013-06-25,52,False
2013-06-26,55,False
2013-06-27,54,False
2013-06-28,50,False
2013-06-29,41,False
