date,Western Digital,isPartial
2016-08-10,46,False
2016-08-11,42,False
2016-08-12,50,False
2016-08-13,48,False
2016-08-14,43,False
2016-08-15,50,False
2016-08-16,46,False
2016-08-17,50,False
2016-08-18,46,False
2016-08-19,43,False
2016-08-20,41,False
2016-08-21,45,False
2016-08-22,56,False
2016-08-23,57,False
2016-08-24,53,False
2016-08-25,53,False
2016-08-26,48,False
2016-08-27,55,False
2016-08-28,66,False
2016-08-29,52,False
2016-08-30,46,False
2016-08-31,52,False
2016-09-01,70,False
2016-09-02,55,False
2016-09-03,41,False
2016-09-04,41,False
2016-09-05,51,False
2016-09-06,53,False
2016-09-07,57,False
2016-09-08,56,False
2016-09-09,53,False
2016-09-10,41,False
2016-09-11,49,False
2016-09-12,69,False
2016-09-13,46,False
2016-09-14,56,False
2016-09-15,51,False
2016-09-16,66,False
2016-09-17,48,False
2016-09-18,48,False
2016-09-19,68,False
2016-09-20,58,False
2016-09-21,53,False
2016-09-22,57,False
2016-09-23,51,False
2016-09-24,39,False
2016-09-25,47,False
2016-09-26,55,False
2016-09-27,71,False
2016-09-28,46,False
2016-09-29,60,False
2016-09-30,39,False
2016-10-01,43,False
2016-10-02,43,False
2016-10-03,52,False
2016-10-04,52,False
2016-10-05,46,False
2016-10-06,59,False
2016-10-07,49,False
2016-10-08,39,False
2016-10-09,53,False
2016-10-10,60,False
2016-10-11,59,False
2016-10-12,67,False
2016-10-13,69,False
2016-10-14,60,False
2016-10-15,49,False
2016-10-16,55,False
2016-10-17,56,False
2016-10-18,63,False
2016-10-19,63,False
2016-10-20,63,False
2016-10-21,49,False
2016-10-22,51,False
2016-10-23,48,False
2016-10-24,59,False
2016-10-25,53,False
2016-10-26,60,False
2016-10-27,61,False
2016-10-28,58,False
2016-10-29,49,False
2016-10-30,43,False
2016-10-31,56,False
2016-11-01,44,False
2016-11-02,64,False
2016-11-03,50,False
2016-11-04,71,False
2016-11-05,58,False
2016-11-06,56,False
2016-11-07,73,False
2016-11-08,51,False
2016-11-09,48,False
2016-11-10,53,False
2016-11-11,61,False
2016-11-12,41,False
2016-11-13,46,False
2016-11-14,64,False
2016-11-15,58,False
2016-11-16,67,False
2016-11-17,52,False
2016-11-18,60,False
2016-11-19,53,False
2016-11-20,57,False
2016-11-21,67,False
2016-11-22,57,False
2016-11-23,57,False
2016-11-24,65,False
2016-11-25,100,False
2016-11-26,72,False
2016-11-27,59,False
2016-11-28,83,False
2016-11-29,75,False
2016-11-30,71,False
2016-12-01,62,False
2016-12-02,57,False
2016-12-03,43,False
2016-12-04,47,False
2016-12-05,71,False
2016-12-06,62,False
2016-12-07,81,False
2016-12-08,67,False
2016-12-09,68,False
2016-12-10,44,False
2016-12-11,48,False
2016-12-12,63,False
2016-12-13,70,False
2016-12-14,68,False
2016-12-15,57,False
2016-12-16,56,False
2016-12-17,58,False
2016-12-18,64,False
2016-12-19,53,False
2016-12-20,69,False
2016-12-21,55,False
2016-12-22,59,False
2016-12-23,56,False
2016-12-24,42,False
2016-12-25,61,False
2016-12-26,66,False
2016-12-27,73,False
2016-12-28,65,False
2016-12-29,76,False
2016-12-30,60,False
2016-12-31,55,False
2017-01-01,50,False
2017-01-02,62,False
2017-01-03,66,False
2017-01-04,67,False
2017-01-05,53,False
2017-01-06,57,False
2017-01-07,52,False
2017-01-08,64,False
2017-01-09,54,False
2017-01-10,68,False
2017-01-11,79,False
2017-01-12,58,False
2017-01-13,65,False
2017-01-14,60,False
2017-01-15,55,False
2017-01-16,57,False
2017-01-17,71,False
2017-01-18,66,False
2017-01-19,51,False
