date,Western Digital,isPartial
2016-01-22,47,False
2016-01-23,44,False
2016-01-24,40,False
2016-01-25,53,False
2016-01-26,46,False
2016-01-27,47,False
2016-01-28,49,False
2016-01-29,54,False
2016-01-30,44,False
2016-01-31,43,False
2016-02-01,47,False
2016-02-02,45,False
2016-02-03,44,False
2016-02-04,47,False
2016-02-05,48,False
2016-02-06,48,False
2016-02-07,27,False
2016-02-08,41,False
2016-02-09,48,False
2016-02-10,41,False
2016-02-11,43,False
2016-02-12,41,False
2016-02-13,42,False
2016-02-14,34,False
2016-02-15,44,False
2016-02-16,43,False
2016-02-17,45,False
2016-02-18,47,False
2016-02-19,46,False
2016-02-20,39,False
2016-02-21,49,False
2016-02-22,42,False
2016-02-23,42,False
2016-02-24,51,False
2016-02-25,46,False
2016-02-26,51,False
2016-02-27,41,False
2016-02-28,44,False
2016-02-29,47,False
2016-03-01,43,False
2016-03-02,41,False
2016-03-03,45,False
2016-03-04,33,False
2016-03-05,38,False
2016-03-06,36,False
2016-03-07,48,False
2016-03-08,47,False
2016-03-09,47,False
2016-03-10,45,False
2016-03-11,41,False
2016-03-12,35,False
2016-03-13,34,False
2016-03-14,39,False
2016-03-15,50,False
2016-03-16,40,False
2016-03-17,52,False
2016-03-18,36,False
2016-03-19,32,False
2016-03-20,36,False
2016-03-21,47,False
2016-03-22,41,False
2016-03-23,36,False
2016-03-24,41,False
2016-03-25,43,False
2016-03-26,38,False
2016-03-27,39,False
2016-03-28,44,False
2016-03-29,43,False
2016-03-30,50,False
2016-03-31,47,False
2016-04-01,38,False
2016-04-02,40,False
2016-04-03,40,False
2016-04-04,40,False
2016-04-05,39,False
2016-04-06,42,False
2016-04-07,44,False
2016-04-08,39,False
2016-04-09,33,False
2016-04-10,33,False
2016-04-11,42,False
2016-04-12,38,False
2016-04-13,41,False
2016-04-14,38,False
2016-04-15,45,False
2016-04-16,39,False
2016-04-17,42,False
2016-04-18,40,False
2016-04-19,39,False
2016-04-20,50,False
2016-04-21,34,False
2016-04-22,30,False
2016-04-23,36,False
2016-04-24,24,False
2016-04-25,36,False
2016-04-26,42,False
2016-04-27,40,False
2016-04-28,47,False
2016-04-29,44,False
2016-04-30,35,False
2016-05-01,37,False
2016-05-02,43,False
2016-05-03,38,False
2016-05-04,32,False
