date,Western Digital,isPartial
2017-08-30,83,False
2017-08-31,75,False
2017-09-01,89,False
2017-09-02,85,False
2017-09-03,48,False
2017-09-04,65,False
2017-09-05,73,False
2017-09-06,75,False
2017-09-07,75,False
2017-09-08,61,False
2017-09-09,55,False
2017-09-10,56,False
2017-09-11,77,False
2017-09-12,80,False
2017-09-13,86,False
2017-09-14,71,False
2017-09-15,74,False
2017-09-16,53,False
2017-09-17,56,False
2017-09-18,87,False
2017-09-19,64,False
2017-09-20,85,False
2017-09-21,80,False
2017-09-22,73,False
2017-09-23,74,False
2017-09-24,64,False
2017-09-25,73,False
2017-09-26,71,False
2017-09-27,79,False
2017-09-28,58,False
2017-09-29,77,False
2017-09-30,76,False
2017-10-01,58,False
2017-10-02,63,False
2017-10-03,78,False
2017-10-04,87,False
2017-10-05,72,False
2017-10-06,72,False
